Time [UTC], Temp OB [C], Temp RTC [C], Bat [V], Distace [mm], Pressure Atmos [mBar], Humidity [%], Temp Atmos [C],
2019/03/12 02:39:01,-8.98,248.50,4.23,1561,992.80,95.90,-6.15,
2019/03/12 02:40:01,-9.12,248.75,4.23,1559,992.79,96.35,-6.29,
2019/03/12 02:41:01,-9.12,248.75,4.23,1558,992.80,98.79,-6.28,
2019/03/12 02:42:01,-9.12,248.75,4.23,1561,992.83,99.77,-6.21,
2019/03/12 02:43:01,-9.12,248.75,4.16,1560,992.81,100.00,-6.10,
2019/03/12 02:44:01,-9.12,248.75,4.15,1560,992.82,100.00,-6.09,
2019/03/12 02:45:01,-9.12,248.75,4.23,1563,992.81,100.00,-6.01,
2019/03/12 02:46:01,-9.12,248.75,4.23,1563,992.85,99.54,-6.18,
2019/03/12 02:47:01,-9.26,248.75,4.18,1560,992.83,100.00,-6.33,
2019/03/12 02:48:01,-9.26,248.75,4.19,1558,992.81,100.00,-6.31,
2019/03/12 02:49:01,-9.26,248.75,4.18,1565,992.79,100.00,-6.31,
2019/03/12 02:50:01,-9.26,248.75,4.19,1559,992.78,100.00,-6.23,
2019/03/12 02:51:01,-9.26,248.75,4.19,1559,992.76,100.00,-6.28,
2019/03/12 02:52:01,-9.26,248.75,4.11,1562,992.71,100.00,-6.40,
2019/03/12 02:53:01,-9.26,248.75,4.07,1556,992.73,100.00,-6.51,
2019/03/12 02:54:01,-9.26,248.75,4.11,1560,992.71,100.00,-6.49,
2019/03/12 02:55:01,-9.26,248.75,4.19,1554,992.74,100.00,-6.57,
2019/03/12 02:56:01,-9.40,248.75,4.11,1558,992.69,100.00,-6.71,
2019/03/12 02:57:01,-9.40,248.75,4.11,1560,992.73,100.00,-6.82,
2019/03/12 02:58:01,-9.40,249.00,4.11,1558,992.68,100.00,-6.85,
2019/03/12 02:59:01,-9.40,249.00,4.00,1564,992.71,100.00,-6.83,
2019/03/12 03:00:01,-9.54,249.00,4.20,1558,992.67,100.00,-6.92,
2019/03/12 03:01:01,-9.54,249.00,4.20,1557,992.65,100.00,-6.95,
2019/03/12 03:02:01,-9.54,249.00,4.20,1559,992.65,100.00,-6.87,
2019/03/12 03:03:01,-9.54,249.00,4.20,1558,992.73,100.00,-6.94,
2019/03/12 03:04:01,-9.54,247.25,4.20,1558,992.67,100.00,-6.96,
2019/03/12 03:05:01,-9.68,249.00,4.11,1563,992.67,100.00,-6.98,
2019/03/12 03:06:01,-9.68,247.25,4.19,1556,992.64,100.00,-6.92,
2019/03/12 03:07:01,-9.68,247.25,4.11,1559,992.66,100.00,-6.93,
2019/03/12 03:08:01,-9.68,247.25,4.10,1559,992.65,100.00,-7.02,
2019/03/12 03:09:01,-9.68,247.25,4.11,1545,992.65,100.00,-7.06,
2019/03/12 03:10:01,-9.68,247.25,4.19,1557,992.61,100.00,-7.07,
2019/03/12 03:11:01,-9.68,247.25,4.18,1557,992.74,100.00,-7.17,
2019/03/12 03:12:01,-9.83,247.25,4.18,1559,992.67,100.00,-7.21,
2019/03/12 03:13:01,-9.83,247.25,4.25,1559,992.74,100.00,-7.25,
2019/03/12 03:14:01,-9.83,247.25,4.25,1560,992.73,100.00,-7.23,
2019/03/12 03:15:01,-9.83,247.50,4.19,1558,992.75,100.00,-7.28,
2019/03/12 03:16:01,-9.83,247.25,4.18,1559,992.75,100.00,-7.30,
2019/03/12 03:17:01,-9.83,247.50,4.25,1561,992.76,100.00,-7.35,
2019/03/12 03:18:01,-9.83,247.50,4.18,1564,992.72,100.00,-7.34,
2019/03/12 03:19:01,-9.97,247.50,3.99,1557,992.83,100.00,-7.37,
2019/03/12 03:20:01,-9.97,247.25,4.09,1557,992.80,100.00,-7.36,
2019/03/12 03:21:01,-9.97,247.25,4.08,1559,992.79,100.00,-7.43,
2019/03/12 03:22:01,-9.97,247.50,3.99,1559,992.83,100.00,-7.51,
2019/03/12 03:23:01,-9.97,247.50,4.09,1557,992.79,100.00,-7.51,
2019/03/12 03:24:01,-10.11,247.50,4.23,1555,992.72,100.00,-7.51,
2019/03/12 03:25:01,-10.11,247.50,4.23,1560,992.80,100.00,-7.44,
2019/03/12 03:26:01,-10.11,247.50,4.17,1560,992.70,100.00,-7.29,
2019/03/12 03:27:01,-10.11,247.50,4.23,1560,992.70,100.00,-7.40,
2019/03/12 03:28:01,-10.11,247.50,4.23,1557,992.74,100.00,-7.46,
2019/03/12 03:29:01,-10.11,247.75,4.23,1559,992.73,100.00,-7.49,
2019/03/12 03:30:01,-10.11,247.75,4.23,1561,992.75,100.00,-7.48,
2019/03/12 03:31:01,-10.26,247.75,4.04,1561,992.67,100.00,-7.41,
2019/03/12 03:32:01,-10.26,247.75,4.04,1560,992.67,100.00,-7.29,
2019/03/12 03:33:01,-10.26,247.75,4.13,1559,992.65,100.00,-7.35,
2019/03/12 03:34:01,-10.26,247.75,4.04,1561,992.63,100.00,-7.12,
2019/03/12 03:35:01,-10.26,247.75,4.13,1558,992.67,100.00,-7.13,
2019/03/12 03:36:01,-10.26,247.75,4.13,1559,992.56,100.00,-6.97,
2019/03/12 03:37:01,-10.26,247.75,4.13,1559,992.57,100.00,-6.98,
2019/03/12 03:38:01,-10.26,247.75,4.14,1559,992.61,100.00,-7.06,
2019/03/12 03:39:01,-10.26,247.75,4.13,1560,992.60,100.00,-7.20,
2019/03/12 03:40:01,-10.26,247.75,4.13,1560,992.61,100.00,-7.34,
2019/03/12 03:41:01,-10.26,247.75,4.05,1560,992.66,100.00,-7.47,
2019/03/12 03:42:01,-10.40,248.00,4.20,1560,992.65,100.00,-7.58,
2019/03/12 03:43:01,-10.40,247.75,4.12,1559,992.70,100.00,-7.66,
2019/03/12 03:44:01,-10.40,248.00,4.20,1558,992.77,100.00,-7.76,
2019/03/12 03:45:01,-10.40,248.00,4.20,1557,992.77,100.00,-7.82,
2019/03/12 03:46:01,-10.40,248.00,4.20,1556,992.74,100.00,-7.84,
2019/03/12 03:47:01,-10.55,248.00,4.13,1559,992.74,100.00,-7.88,
2019/03/12 03:48:01,-10.55,248.00,4.14,1554,992.72,100.00,-7.77,
2019/03/12 03:49:01,-10.55,248.00,4.05,1558,992.70,100.00,-7.54,
2019/03/12 03:50:01,-10.55,248.00,4.05,1554,992.69,100.00,-7.51,
2019/03/12 03:51:01,-10.55,248.00,4.14,1557,992.74,100.00,-7.46,
2019/03/12 03:52:01,-10.55,248.00,4.05,1562,992.65,100.00,-7.40,
2019/03/12 03:53:01,-10.55,248.00,4.14,1554,992.60,100.00,-7.33,
2019/03/12 03:54:01,-10.55,248.00,4.14,1555,992.70,100.00,-7.29,
2019/03/12 03:55:01,-10.55,247.75,4.13,1555,992.63,100.00,-7.27,
2019/03/12 03:56:01,-10.55,248.00,4.14,1554,992.64,100.00,-7.27,
2019/03/12 03:57:01,-10.55,248.00,4.05,1559,992.60,100.00,-7.25,
2019/03/12 03:58:01,-10.55,248.00,4.14,1557,992.53,100.00,-7.32,
2019/03/12 03:59:01,-10.55,248.00,4.14,1559,992.54,100.00,-7.30,
2019/03/12 04:00:01,-10.55,248.00,4.13,1557,992.52,100.00,-7.20,
2019/03/12 04:01:01,-10.55,248.00,4.14,1561,992.53,100.00,-7.19,
2019/03/12 04:02:01,-10.55,248.00,4.14,1560,992.58,100.00,-7.12,
2019/03/12 04:03:01,-10.55,248.00,4.14,1555,992.62,100.00,-7.14,
2019/03/12 04:04:01,-10.55,248.00,4.13,1560,992.57,100.00,-7.09,
2019/03/12 04:05:01,-10.55,248.00,4.13,1556,992.51,100.00,-7.05,
2019/03/12 04:06:01,-10.55,248.00,4.05,1555,992.50,100.00,-6.98,
2019/03/12 04:07:01,-10.40,248.00,4.12,1556,992.51,100.00,-6.96,
2019/03/12 04:08:01,-10.40,247.75,4.11,1558,992.41,100.00,-6.96,
2019/03/12 04:09:01,-10.40,248.00,4.20,1557,992.46,100.00,-6.98,
2019/03/12 04:10:01,-10.40,248.00,4.20,1556,992.47,100.00,-7.02,
2019/03/12 04:11:01,-10.40,248.00,4.12,1558,992.46,100.00,-7.06,
2019/03/12 04:12:01,-10.40,248.00,4.19,1557,992.46,100.00,-6.95,
2019/03/12 04:13:01,-10.40,248.00,4.20,1558,992.38,100.00,-6.95,
2019/03/12 04:14:01,-10.40,247.75,4.20,1557,992.37,100.00,-6.90,
2019/03/12 04:15:01,-10.40,247.75,4.19,1561,992.41,100.00,-6.98,
2019/03/12 04:16:01,-10.40,247.75,4.20,1557,992.41,100.00,-7.02,
2019/03/12 04:17:01,-10.40,248.00,4.20,1560,992.46,100.00,-7.04,
2019/03/12 04:18:01,-10.40,248.00,4.20,1557,992.41,100.00,-7.13,
2019/03/12 04:19:01,-10.40,247.75,4.19,1556,992.44,100.00,-7.24,
2019/03/12 04:20:01,-10.40,248.00,4.20,1555,992.40,100.00,-7.29,
2019/03/12 04:21:01,-10.40,247.75,4.20,1556,992.47,100.00,-7.26,
2019/03/12 04:22:01,-10.55,248.00,4.14,1558,992.43,100.00,-7.22,
2019/03/12 04:23:01,-10.55,247.75,4.14,1558,992.50,100.00,-7.20,
2019/03/12 04:24:01,-10.55,248.00,4.05,1559,992.42,100.00,-7.20,
2019/03/12 04:25:01,-10.55,248.00,4.05,1559,992.45,100.00,-7.29,
2019/03/12 04:26:01,-10.55,248.00,4.05,1559,992.42,100.00,-7.37,
2019/03/12 04:27:01,-10.55,248.00,4.14,1559,992.33,100.00,-7.44,
2019/03/12 04:28:01,-10.55,248.00,4.14,1558,992.32,100.00,-7.51,
2019/03/12 04:29:01,-10.55,248.00,4.14,1559,992.28,100.00,-7.48,
2019/03/12 04:30:01,-10.55,248.00,4.13,1557,992.29,100.00,-7.51,
2019/03/12 04:31:01,-10.55,248.00,4.13,1555,992.34,100.00,-7.52,
2019/03/12 04:32:01,-10.69,248.00,4.16,1555,992.36,100.00,-7.57,
2019/03/12 04:33:01,-10.69,248.00,4.16,1558,992.39,100.00,-7.62,
2019/03/12 04:34:01,-10.69,248.00,4.24,1559,992.38,100.00,-7.67,
2019/03/12 04:35:01,-10.69,248.00,4.23,1556,992.35,100.00,-7.52,
2019/03/12 04:36:01,-10.69,246.25,4.23,1557,992.39,100.00,-7.44,
2019/03/12 04:37:01,-10.69,248.00,4.23,1560,992.37,100.00,-7.46,
2019/03/12 04:38:01,-10.69,246.25,4.23,1558,992.39,100.00,-7.45,
2019/03/12 04:39:01,-10.69,246.25,4.16,1555,992.34,100.00,-7.45,
2019/03/12 04:40:01,-10.69,246.25,4.23,1559,992.33,100.00,-7.42,
2019/03/12 04:41:01,-10.69,248.00,4.16,1558,992.34,100.00,-7.48,
2019/03/12 04:42:01,-10.69,246.25,4.23,1554,992.34,100.00,-7.56,
2019/03/12 04:43:01,-10.69,246.25,4.23,1559,992.32,100.00,-7.61,
2019/03/12 04:44:01,-10.84,246.25,4.03,1565,992.36,100.00,-7.65,
2019/03/12 04:45:01,-10.84,246.25,4.02,1558,992.36,100.00,-7.68,
2019/03/12 04:46:01,-10.84,246.25,4.03,1558,992.39,100.00,-7.72,
2019/03/12 04:47:01,-10.84,246.25,4.13,1557,992.35,100.00,-7.63,
2019/03/12 04:48:01,-10.84,246.25,4.13,1555,992.36,100.00,-7.65,
2019/03/12 04:49:01,-10.84,246.25,4.03,1558,992.34,100.00,-7.68,
2019/03/12 04:50:01,-10.84,246.25,4.03,1556,992.23,100.00,-7.66,
2019/03/12 04:51:01,-10.84,246.25,4.13,1560,992.25,100.00,-7.69,
2019/03/12 04:52:01,-10.99,246.25,4.07,1553,992.30,100.00,-7.67,
2019/03/12 04:53:01,-10.84,246.25,4.03,1557,992.21,100.00,-7.61,
2019/03/12 04:54:01,-10.84,246.25,4.03,1558,992.22,100.00,-7.67,
2019/03/12 04:55:01,-10.99,246.25,4.07,1560,992.23,100.00,-7.71,
2019/03/12 04:56:01,-10.99,246.25,3.98,1555,992.21,100.00,-7.64,
2019/03/12 04:57:01,-10.99,246.25,3.97,1557,992.22,100.00,-7.43,
2019/03/12 04:58:01,-10.99,246.25,4.07,1560,992.25,100.00,-7.44,
2019/03/12 04:59:01,-10.99,246.25,4.08,1557,992.16,100.00,-7.33,
2019/03/12 05:00:01,-10.99,246.25,4.08,1557,992.17,100.00,-7.20,
2019/03/12 05:01:01,-10.99,246.25,4.08,1560,992.15,100.00,-7.31,
2019/03/12 05:02:01,-10.99,246.25,4.08,1558,992.14,100.00,-7.27,
2019/03/12 05:03:01,-10.99,246.25,4.07,1557,992.15,100.00,-7.22,
2019/03/12 05:04:01,-10.99,246.25,4.08,1559,992.19,100.00,-7.34,
2019/03/12 05:05:01,-10.99,246.25,3.98,1559,992.18,100.00,-7.44,
2019/03/12 05:06:01,-10.99,246.25,3.98,1558,992.16,100.00,-7.48,
2019/03/12 05:07:01,-10.99,246.25,4.08,1557,992.09,100.00,-7.51,
2019/03/12 05:08:01,-10.99,246.25,4.09,1558,992.19,100.00,-7.46,
2019/03/12 05:09:01,-10.99,246.25,3.98,1558,992.10,100.00,-7.60,
2019/03/12 05:10:01,-10.99,246.50,3.98,1560,992.00,100.00,-7.68,
2019/03/12 05:11:01,-10.99,246.50,3.98,1558,991.98,100.00,-7.58,
2019/03/12 05:12:01,-10.99,246.50,3.98,1561,991.97,100.00,-7.50,
2019/03/12 05:13:01,-11.13,246.50,4.08,1557,991.99,100.00,-7.32,
2019/03/12 05:14:01,-11.13,246.50,4.07,1559,991.96,100.00,-7.40,
2019/03/12 05:15:01,-11.13,246.50,4.07,1562,991.98,100.00,-7.56,
2019/03/12 05:16:01,-11.13,246.50,4.07,1561,991.91,100.00,-7.67,
2019/03/12 05:17:01,-11.13,246.50,4.07,1559,991.92,100.00,-7.60,
2019/03/12 05:18:01,-11.13,246.50,4.07,1561,991.86,100.00,-7.33,
2019/03/12 05:19:01,-11.13,246.50,3.97,1557,991.86,100.00,-7.10,
2019/03/12 05:20:01,-11.13,246.50,3.98,1557,991.78,100.00,-7.00,
2019/03/12 05:21:01,-11.13,246.50,4.08,1560,991.82,100.00,-6.74,
2019/03/12 05:22:01,-11.13,246.50,4.08,1561,991.78,100.00,-6.67,
2019/03/12 05:23:01,-10.99,246.50,4.08,1563,991.77,100.00,-6.72,
2019/03/12 05:24:01,-10.99,246.50,4.07,1563,991.75,100.00,-6.91,
2019/03/12 05:25:01,-10.99,246.50,4.08,1559,991.75,100.00,-7.00,
2019/03/12 05:26:01,-10.99,246.50,3.98,1560,991.75,100.00,-7.15,
2019/03/12 05:27:01,-10.99,246.25,3.98,1559,991.78,100.00,-7.27,
2019/03/12 05:28:01,-10.99,246.50,4.08,1560,991.78,100.00,-7.29,
2019/03/12 05:29:01,-10.99,246.25,4.08,1556,991.75,100.00,-7.28,
2019/03/12 05:30:01,-10.99,246.25,4.09,1556,991.71,100.00,-7.29,
2019/03/12 05:31:01,-10.99,246.25,4.09,1559,991.76,100.00,-7.30,
2019/03/12 05:32:01,-10.99,246.25,3.97,1558,991.74,100.00,-7.22,
2019/03/12 05:33:01,-10.99,246.25,3.98,1557,991.72,100.00,-7.18,
2019/03/12 05:34:01,-10.99,246.25,3.97,1559,991.70,100.00,-7.18,
2019/03/12 05:35:01,-10.99,246.25,3.98,1557,991.70,100.00,-7.19,
2019/03/12 05:36:01,-10.99,246.25,3.98,1557,991.70,100.00,-7.17,
2019/03/12 05:37:01,-10.99,246.25,4.07,1560,991.59,100.00,-7.24,
2019/03/12 05:38:01,-10.99,246.25,4.07,1558,991.64,100.00,-7.25,
2019/03/12 05:39:01,-10.99,246.25,3.98,1558,991.57,100.00,-7.31,
2019/03/12 05:40:01,-10.99,246.25,3.98,1559,991.52,100.00,-7.33,
2019/03/12 05:41:01,-10.99,246.25,4.07,1556,991.57,100.00,-7.19,
2019/03/12 05:42:01,-10.99,246.25,3.96,1559,991.49,100.00,-7.20,
2019/03/12 05:43:01,-10.99,246.25,3.98,1556,991.47,100.00,-7.22,
2019/03/12 05:44:01,-10.99,246.25,4.08,1556,991.54,100.00,-7.25,
2019/03/12 05:45:01,-10.99,246.25,3.98,1557,991.54,100.00,-7.26,
2019/03/12 05:46:01,-10.99,246.25,4.08,1559,991.54,100.00,-7.30,
2019/03/12 05:47:01,-10.99,246.25,3.98,1556,991.54,100.00,-7.27,
2019/03/12 05:48:01,-10.99,246.25,3.98,1556,991.57,100.00,-7.15,
2019/03/12 05:49:01,-10.99,246.25,3.98,1558,991.61,100.00,-7.17,
2019/03/12 05:50:01,-10.99,246.25,3.97,1558,991.57,100.00,-7.22,
2019/03/12 05:51:01,-10.99,246.25,4.07,1560,991.51,100.00,-7.26,
2019/03/12 05:52:01,-10.99,246.25,4.07,1560,991.54,100.00,-7.29,
2019/03/12 05:53:01,-10.99,246.25,4.07,1556,991.59,100.00,-7.29,
2019/03/12 05:54:01,-10.99,246.25,3.98,1556,991.52,100.00,-7.24,
2019/03/12 05:55:01,-10.99,246.50,3.96,1558,991.45,100.00,-7.09,
2019/03/12 05:56:01,-10.99,246.50,3.98,1557,991.44,100.00,-7.06,
2019/03/12 05:57:01,-10.99,246.25,3.97,1559,991.41,100.00,-7.11,
2019/03/12 05:58:01,-10.99,246.25,4.08,1558,991.48,100.00,-7.16,
2019/03/12 05:59:01,-10.84,246.25,4.12,1558,991.50,100.00,-7.12,
2019/03/12 06:00:01,-10.99,246.25,4.07,1557,991.49,100.00,-7.16,
2019/03/12 06:01:01,-10.99,246.25,3.97,1557,991.45,100.00,-7.22,
2019/03/12 06:02:01,-10.99,246.25,3.98,1557,991.48,100.00,-7.14,
2019/03/12 06:03:01,-10.84,246.25,4.02,1557,991.46,100.00,-7.12,
2019/03/12 06:04:01,-10.84,246.25,4.12,1559,991.44,100.00,-7.01,
2019/03/12 06:05:01,-10.84,246.25,4.02,1557,991.53,100.00,-6.98,
2019/03/12 06:06:01,-10.84,246.25,4.02,1559,991.49,100.00,-6.93,
2019/03/12 06:07:01,-10.84,246.25,4.03,1558,991.49,100.00,-6.93,
2019/03/12 06:08:01,-10.84,246.25,4.03,1559,991.43,100.00,-6.94,
2019/03/12 06:09:01,-10.84,248.00,4.12,1559,991.44,100.00,-7.02,
2019/03/12 06:10:01,-10.84,246.25,4.13,1558,991.49,100.00,-7.08,
2019/03/12 06:11:01,-10.84,246.25,4.28,1559,991.47,100.00,-7.16,
2019/03/12 06:12:01,-10.84,246.25,4.13,1559,991.45,100.00,-7.21,
2019/03/12 06:13:01,-10.84,246.25,4.12,1561,991.40,100.00,-7.28,
2019/03/12 06:14:01,-10.84,246.25,4.03,1559,991.39,100.00,-7.37,
2019/03/12 06:15:01,-10.84,246.25,4.12,1558,991.37,100.00,-7.39,
2019/03/12 06:16:01,-10.84,248.00,4.13,1560,991.34,100.00,-7.34,
2019/03/12 06:17:01,-10.84,246.25,4.11,1557,991.32,100.00,-7.25,
2019/03/12 06:18:01,-10.84,246.25,4.03,1554,991.34,100.00,-7.27,
2019/03/12 06:19:01,-10.84,246.25,4.03,1559,991.31,100.00,-7.32,
2019/03/12 06:20:01,-10.84,246.25,4.12,1556,991.30,100.00,-7.35,
2019/03/12 06:21:01,-10.84,246.25,4.12,1560,991.27,100.00,-7.33,
2019/03/12 06:22:01,-10.84,246.25,4.11,1560,991.28,100.00,-7.38,
2019/03/12 06:23:01,-10.84,246.25,4.13,1557,991.28,100.00,-7.41,
2019/03/12 06:24:01,-10.84,248.00,4.03,1557,991.31,100.00,-7.43,
2019/03/12 06:25:01,-10.84,246.25,4.13,1559,991.29,100.00,-7.40,
2019/03/12 06:26:01,-10.99,246.25,4.07,1559,991.31,100.00,-7.44,
2019/03/12 06:27:01,-10.99,246.25,3.97,1558,991.25,100.00,-7.44,
2019/03/12 06:28:01,-10.99,246.25,3.98,1557,991.28,100.00,-7.43,
2019/03/12 06:29:01,-10.99,246.25,3.98,1559,991.30,100.00,-7.38,
2019/03/12 06:30:01,-10.99,246.25,3.98,1556,991.27,100.00,-7.39,
2019/03/12 06:31:01,-10.99,246.25,3.98,1557,991.29,100.00,-7.34,
2019/03/12 06:32:01,-10.99,246.25,4.07,1560,991.29,100.00,-7.25,
2019/03/12 06:33:01,-10.99,246.25,4.07,1559,991.35,100.00,-7.31,
2019/03/12 06:34:01,-10.99,246.25,4.07,1557,991.35,100.00,-7.39,
2019/03/12 06:35:01,-10.99,246.25,4.07,1557,991.40,100.00,-7.47,
2019/03/12 06:36:01,-10.99,246.50,4.07,1558,991.35,100.00,-7.49,
2019/03/12 06:37:01,-10.99,246.25,4.07,1559,991.33,100.00,-7.50,
2019/03/12 06:38:01,-10.99,246.25,4.07,1557,991.36,100.00,-7.31,
2019/03/12 06:39:01,-10.99,246.50,4.07,1557,991.38,100.00,-7.30,
2019/03/12 06:40:01,-10.99,246.50,4.07,1560,991.36,100.00,-7.26,
2019/03/12 06:41:01,-10.99,246.25,4.08,1556,991.34,100.00,-7.30,
2019/03/12 06:42:01,-10.99,246.25,4.07,1562,991.33,100.00,-7.43,
2019/03/12 06:43:01,-10.99,246.50,4.07,1555,991.36,100.00,-7.52,
2019/03/12 06:44:01,-10.99,246.50,4.07,1557,991.35,100.00,-7.53,
2019/03/12 06:45:01,-11.13,246.50,4.07,1559,991.31,100.00,-7.57,
2019/03/12 06:46:01,-10.99,246.50,4.07,1559,991.26,100.00,-7.48,
2019/03/12 06:47:01,-11.13,246.50,3.97,1558,991.32,100.00,-7.34,
2019/03/12 06:48:01,-10.99,246.50,4.07,1558,991.31,100.00,-7.38,
2019/03/12 06:49:01,-10.99,246.25,4.08,1559,991.31,100.00,-7.42,
2019/03/12 06:50:01,-11.13,246.25,4.08,1560,991.26,100.00,-7.45,
2019/03/12 06:51:01,-11.13,246.25,4.07,1560,991.33,100.00,-7.53,
2019/03/12 06:52:01,-11.13,246.50,4.07,1558,991.26,100.00,-7.55,
2019/03/12 06:53:01,-11.13,246.50,4.07,1558,991.21,100.00,-7.55,
2019/03/12 06:54:01,-11.13,246.50,4.08,1555,991.15,100.00,-7.46,
2019/03/12 06:55:01,-11.13,246.50,4.08,1558,991.16,100.00,-7.15,
2019/03/12 06:56:01,-11.13,246.50,4.08,1558,991.14,100.00,-7.22,
2019/03/12 06:57:01,-11.13,246.50,4.07,1559,991.14,100.00,-7.26,
2019/03/12 06:58:01,-11.13,246.50,3.97,1558,991.13,100.00,-7.29,
2019/03/12 06:59:01,-10.99,246.50,4.07,1559,991.14,100.00,-7.24,
2019/03/12 07:00:01,-10.99,246.25,3.97,1558,991.20,100.00,-7.22,
2019/03/12 07:01:01,-10.99,246.50,3.98,1557,991.17,100.00,-7.26,
2019/03/12 07:02:01,-10.99,246.50,3.97,1559,991.22,100.00,-7.27,
2019/03/12 07:03:01,-10.99,246.25,3.97,1561,991.19,100.00,-7.25,
2019/03/12 07:04:01,-10.99,246.50,3.97,1558,991.21,100.00,-7.29,
2019/03/12 07:05:01,-10.99,246.25,4.07,1558,991.18,100.00,-7.33,
2019/03/12 07:06:01,-10.99,246.50,4.07,1557,991.19,100.00,-7.37,
2019/03/12 07:07:01,-10.99,246.50,3.96,1557,991.16,100.00,-7.38,
2019/03/12 07:08:01,-10.99,246.25,4.07,1558,991.20,100.00,-7.07,
2019/03/12 07:09:01,-10.99,246.25,4.07,1558,991.20,100.00,-7.14,
2019/03/12 07:10:01,-10.99,246.50,4.07,1558,991.14,100.00,-7.07,
2019/03/12 07:11:01,-10.99,246.25,4.08,1560,991.09,100.00,-6.89,
2019/03/12 07:12:01,-10.99,246.25,3.97,1558,991.10,100.00,-7.04,
2019/03/12 07:13:01,-10.99,246.25,4.08,1559,991.11,100.00,-7.12,
2019/03/12 07:14:01,-10.99,246.25,4.07,1559,991.11,100.00,-7.23,
2019/03/12 07:15:01,-10.99,246.25,4.08,1558,991.07,100.00,-7.19,
2019/03/12 07:16:01,-10.99,246.25,4.07,1560,991.09,100.00,-7.27,
2019/03/12 07:17:01,-10.99,246.25,4.07,1556,991.06,100.00,-7.36,
2019/03/12 07:18:01,-10.99,246.25,4.08,1557,991.11,100.00,-7.37,
2019/03/12 07:19:01,-10.99,246.25,3.98,1558,991.12,100.00,-7.41,
2019/03/12 07:20:01,-10.99,246.25,4.07,1560,991.07,100.00,-7.44,
2019/03/12 07:21:01,-10.99,246.25,3.97,1559,991.04,100.00,-7.49,
2019/03/12 07:22:01,-10.99,246.25,3.96,1558,991.06,100.00,-7.52,
2019/03/12 07:23:01,-10.99,246.25,4.07,1560,991.05,100.00,-7.54,
2019/03/12 07:24:01,-10.99,246.50,3.98,1558,991.02,100.00,-7.59,
2019/03/12 07:25:01,-10.99,246.25,4.07,1559,991.03,100.00,-7.64,
2019/03/12 07:26:01,-10.99,246.50,4.07,1560,990.95,100.00,-7.63,
2019/03/12 07:27:01,-10.99,246.50,3.97,1557,991.00,100.00,-7.49,
2019/03/12 07:28:01,-11.13,246.50,4.07,1559,991.01,100.00,-7.50,
2019/03/12 07:29:01,-11.13,246.50,4.29,1558,990.98,100.00,-7.40,
2019/03/12 07:30:01,-11.13,246.50,3.98,1560,990.94,100.00,-7.35,
2019/03/12 07:31:01,-11.13,246.50,4.07,1559,990.94,100.00,-7.43,
2019/03/12 07:32:01,-11.13,246.50,4.07,1557,990.93,100.00,-7.55,
2019/03/12 07:33:01,-11.13,246.50,4.07,1561,990.84,100.00,-7.58,
2019/03/12 07:34:01,-11.13,246.50,4.07,1559,990.80,100.00,-7.45,
2019/03/12 07:35:01,-11.13,246.50,4.07,1558,990.85,100.00,-7.55,
2019/03/12 07:36:01,-11.13,246.50,4.07,1560,990.76,100.00,-7.61,
2019/03/12 07:37:01,-11.13,246.50,4.07,1560,990.75,100.00,-7.57,
2019/03/12 07:38:01,-11.13,246.50,4.07,1557,990.73,100.00,-7.65,
2019/03/12 07:39:01,-11.13,246.50,4.08,1557,990.67,100.00,-7.69,
2019/03/12 07:40:01,-11.28,246.50,4.15,1558,990.66,100.00,-7.53,
2019/03/12 07:41:01,-11.28,246.75,4.16,1557,990.69,100.00,-7.41,
2019/03/12 07:42:01,-11.28,246.75,4.22,1560,990.54,100.00,-7.35,
2019/03/12 07:43:01,-11.13,246.75,4.08,1560,990.54,100.00,-7.08,
2019/03/12 07:44:01,-11.28,246.75,4.23,1560,990.53,100.00,-7.25,
2019/03/12 07:45:01,-11.13,246.50,4.07,1561,990.51,100.00,-7.30,
2019/03/12 07:46:01,-11.13,246.50,4.07,1560,990.50,100.00,-7.37,
2019/03/12 07:47:01,-11.13,246.50,4.07,1559,990.54,100.00,-7.50,
2019/03/12 07:48:01,-11.13,246.50,4.07,1560,990.47,100.00,-7.59,
2019/03/12 07:49:01,-11.13,246.50,3.97,1560,990.44,100.00,-7.61,
2019/03/12 07:50:01,-11.13,246.50,4.06,1561,990.37,100.00,-7.36,
2019/03/12 07:51:01,-11.13,246.50,4.07,1561,990.37,100.00,-7.20,
2019/03/12 07:52:01,-11.13,246.50,3.96,1561,990.43,100.00,-7.31,
2019/03/12 07:53:01,-11.13,246.50,4.07,1560,990.39,100.00,-7.40,
2019/03/12 07:54:01,-11.13,246.50,4.07,1558,990.42,100.00,-7.12,
2019/03/12 07:55:01,-11.13,246.50,4.07,1560,990.48,100.00,-7.15,
2019/03/12 07:56:01,-11.13,246.50,3.96,1558,990.43,100.00,-7.13,
2019/03/12 07:57:01,-11.13,246.50,4.08,1561,990.33,100.00,-7.04,
2019/03/12 07:58:01,-11.13,246.50,4.07,1560,990.36,100.00,-7.01,
2019/03/12 07:59:01,-11.13,246.50,4.07,1560,990.31,100.00,-7.11,
2019/03/12 08:00:01,-11.13,246.50,4.07,1558,990.26,100.00,-6.86,
2019/03/12 08:01:01,-11.13,246.50,4.07,1560,990.27,100.00,-6.96,
2019/03/12 08:02:01,-11.13,246.50,4.07,1561,990.30,100.00,-7.12,
