Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/03/13 13:41:12,953.77,40.42,4.95,5.50,4.70,76.21,5.69,9999,
2020/03/13 13:46:12,953.92,40.21,5.06,5.50,4.70,75.07,5.87,2352,
2020/03/13 13:51:12,953.98,39.83,5.07,5.75,4.69,76.93,5.41,9999,
2020/03/13 13:56:12,954.02,40.25,5.09,5.75,4.70,76.28,5.58,9999,
2020/03/13 14:01:12,954.00,40.35,5.18,5.75,4.70,76.37,5.50,9999,
2020/03/13 14:06:12,953.96,40.17,5.27,5.75,4.70,77.33,5.23,9999,
2020/03/13 14:11:12,954.15,40.10,5.24,6.00,4.70,77.72,5.11,2342,
2020/03/13 14:16:12,954.09,40.24,5.26,6.00,4.70,76.48,5.41,2351,
2020/03/13 14:21:12,955.74,40.92,5.41,6.00,4.69,68.10,8.06,9999,
2020/03/13 14:26:12,954.88,42.14,6.99,7.75,4.69,55.58,11.39,9999,
2020/03/13 14:31:12,954.54,40.05,8.39,9.00,4.70,64.07,10.85,9999,
2020/03/13 14:36:12,954.81,39.62,8.78,9.50,4.70,70.25,9.09,-500,
2020/03/13 14:41:12,955.44,39.72,9.10,9.75,4.70,72.88,9.22,9999,
2020/03/13 14:46:12,960.32,40.27,9.70,10.25,4.70,73.07,10.09,9999,
2020/03/13 14:51:12,959.97,39.61,10.71,11.25,4.69,74.19,10.65,9999,
2020/03/13 14:56:12,959.64,38.05,11.38,12.00,4.69,73.58,11.39,-500,
2020/03/13 15:01:12,959.54,37.87,11.44,12.00,4.69,70.68,11.94,-500,
2020/03/13 15:06:12,959.46,37.76,11.21,11.75,4.69,63.34,12.09,9999,
2020/03/13 15:11:12,959.50,38.00,10.89,11.50,4.69,66.64,12.07,9999,
2020/03/13 15:16:12,959.60,38.50,10.67,11.25,4.70,69.56,12.09,9999,
2020/03/13 15:21:12,958.16,39.02,10.83,11.50,4.70,70.31,12.20,9999,
2020/03/13 15:26:12,957.97,39.26,11.21,11.75,4.70,71.03,12.44,9999,
2020/03/13 15:31:12,956.47,39.07,11.62,12.25,4.71,70.53,12.71,9999,
2020/03/13 15:36:12,959.52,38.94,12.00,12.75,4.69,70.20,12.97,9999,
2020/03/13 15:41:12,959.79,38.87,12.35,13.00,4.70,69.64,13.21,9999,
2020/03/13 15:46:12,960.09,38.55,12.57,13.25,4.70,67.83,13.36,-500,
2020/03/13 15:51:12,958.04,38.39,12.97,13.50,4.70,64.72,13.48,9999,
2020/03/13 15:56:12,957.72,37.84,13.33,14.00,4.69,66.98,13.58,9999,
2020/03/13 16:01:12,959.45,37.90,13.50,14.00,4.70,68.29,13.58,9999,
2020/03/13 16:06:12,960.18,38.00,13.60,14.25,4.69,65.30,13.56,9999,
2020/03/13 16:11:12,960.52,39.30,13.94,14.50,4.70,72.92,13.82,9999,
2020/03/13 16:16:12,960.46,40.01,14.73,15.25,4.70,72.25,14.37,9999,
2020/03/13 16:21:12,960.28,40.07,15.76,16.50,4.70,69.35,15.14,9999,
2020/03/13 16:26:12,960.13,39.76,16.82,17.50,4.70,65.26,15.90,9999,
2020/03/13 16:31:12,960.09,39.36,17.79,18.50,4.70,61.44,16.68,9999,
2020/03/13 16:36:12,960.05,38.94,18.66,19.25,4.70,59.22,17.39,9999,
2020/03/13 16:41:12,959.79,38.51,19.48,20.25,4.70,53.75,18.08,9999,
2020/03/13 16:46:12,959.28,36.48,20.30,21.00,4.70,55.65,18.55,9999,
2020/03/13 16:51:12,959.71,38.42,20.81,21.50,4.70,57.20,19.07,9999,
2020/03/13 16:56:12,959.46,37.98,20.89,21.50,4.70,52.23,19.45,9999,
2020/03/13 17:01:12,959.56,37.26,20.82,21.25,4.70,46.48,19.61,-500,
2020/03/13 17:06:12,959.41,36.54,20.54,21.25,4.70,42.87,19.52,9999,
2020/03/13 17:11:12,959.55,36.17,20.29,21.00,4.70,46.56,19.33,9999,
2020/03/13 17:16:12,961.53,35.86,19.93,20.50,4.70,45.39,19.10,-500,
2020/03/13 17:21:12,964.59,36.12,19.43,20.00,4.70,44.93,18.82,-500,
2020/03/13 17:26:12,964.20,36.32,18.95,19.50,4.70,46.45,18.54,9999,
2020/03/13 17:31:12,964.74,37.27,18.43,19.00,4.71,50.34,18.36,-500,
2020/03/13 17:36:12,964.04,37.56,17.96,18.50,4.70,42.16,18.04,9999,
2020/03/13 17:41:12,963.55,38.01,17.37,18.00,4.70,42.69,17.65,9999,
2020/03/13 17:46:12,963.85,38.33,16.81,17.50,4.70,44.60,17.28,9999,
2020/03/13 17:51:12,963.71,38.84,16.19,16.75,4.70,41.99,16.81,9999,
2020/03/13 17:56:12,964.36,39.46,15.62,16.25,4.70,42.83,16.38,9999,
2020/03/13 18:01:12,964.44,39.91,15.11,15.75,4.70,42.90,15.95,9999,
2020/03/13 18:06:12,964.72,40.38,14.68,15.50,4.70,43.63,15.59,9999,
2020/03/13 18:11:12,964.22,40.60,14.33,15.00,4.70,41.61,15.27,9999,
2020/03/13 18:16:12,964.87,40.84,14.02,14.75,4.69,42.97,14.98,9999,
2020/03/13 18:21:12,965.02,41.11,13.81,14.50,4.70,43.68,14.68,9999,
2020/03/13 18:26:12,965.76,41.30,13.79,14.50,4.69,43.06,14.44,9999,
2020/03/13 18:31:12,968.52,41.08,13.95,14.50,4.69,44.17,14.25,9999,
2020/03/13 18:36:12,968.38,40.50,14.04,14.75,4.69,44.07,14.10,9999,
2020/03/13 18:41:12,970.02,40.25,13.91,14.50,4.70,44.67,13.94,9999,
2020/03/13 18:46:12,969.85,40.27,13.70,14.50,4.69,45.18,13.80,9999,
2020/03/13 18:51:12,969.43,40.23,13.47,14.25,4.69,45.00,13.64,9999,
2020/03/13 18:56:12,968.69,40.37,13.19,13.75,4.70,44.77,13.49,9999,
2020/03/13 19:01:12,969.14,40.61,12.96,13.50,4.69,47.34,13.37,9999,
2020/03/13 19:06:12,967.09,40.76,12.91,13.50,4.69,45.21,13.25,9999,
2020/03/13 19:11:12,965.96,40.60,12.98,13.75,4.69,49.13,13.24,9999,
2020/03/13 19:16:12,966.34,40.45,13.10,13.75,4.69,50.78,13.28,9999,
2020/03/13 19:21:12,970.16,40.22,13.27,13.75,4.69,49.87,13.41,-500,
2020/03/13 19:26:12,972.19,40.02,13.40,14.00,4.70,49.50,13.49,9999,
2020/03/13 19:31:12,973.58,39.87,13.65,14.25,4.69,48.85,13.56,9999,
2020/03/13 19:36:12,974.74,39.70,13.95,14.50,4.69,49.43,13.63,9999,
2020/03/13 19:41:12,975.70,39.34,14.25,14.75,4.70,48.24,13.71,9999,
2020/03/13 19:46:12,980.17,39.17,14.46,15.00,4.69,48.36,13.80,9999,
2020/03/13 19:51:12,982.50,39.06,14.70,15.25,4.69,47.96,13.87,-500,
2020/03/13 19:56:12,983.19,38.88,14.93,15.50,4.69,48.21,13.99,9999,
2020/03/13 20:01:12,982.56,38.64,15.11,15.75,4.69,48.80,14.13,-500,
2020/03/13 20:06:12,982.37,38.63,15.24,16.00,4.70,48.60,14.28,9999,
2020/03/13 20:11:12,982.90,38.49,15.40,16.00,4.69,48.78,14.45,9999,
2020/03/13 20:16:12,983.50,37.98,15.51,16.25,4.70,49.27,14.60,9999,
2020/03/13 20:21:12,984.05,38.12,15.53,16.25,4.69,49.63,14.75,9999,
2020/03/13 20:26:12,985.80,38.26,15.60,16.25,4.69,47.77,14.87,9999,
2020/03/13 20:31:12,985.81,38.27,15.63,16.25,4.69,47.77,14.96,-500,
2020/03/13 20:36:12,985.72,38.35,15.64,16.25,4.69,47.54,15.03,9999,
2020/03/13 20:41:12,985.90,38.57,15.62,16.25,4.69,46.75,15.07,9999,
2020/03/13 20:46:12,984.96,38.65,15.66,16.25,4.70,45.94,15.11,-500,
2020/03/13 20:51:12,984.44,38.90,15.79,16.50,4.69,50.46,15.21,-500,
2020/03/13 20:56:12,984.05,38.97,15.91,16.50,4.69,50.87,15.33,-500,
2020/03/13 21:01:12,978.58,38.86,16.00,16.75,4.69,51.38,15.45,-500,
2020/03/13 21:06:12,980.27,38.58,16.10,16.75,4.69,51.78,15.59,9999,
2020/03/13 21:11:12,981.68,38.37,16.17,16.75,4.71,52.03,15.71,-500,
2020/03/13 21:16:12,981.46,38.25,16.24,17.00,4.69,52.12,15.81,-500,
2020/03/13 21:21:12,981.19,38.16,16.29,17.00,4.69,52.14,15.90,-500,
2020/03/13 21:26:12,980.28,38.13,16.35,17.00,4.69,52.37,15.99,-500,
2020/03/13 21:31:12,980.20,38.12,16.40,17.00,4.70,52.50,16.07,-500,
2020/03/13 21:36:12,980.97,38.13,16.47,17.25,4.70,52.91,16.15,-500,
2020/03/13 21:41:12,983.30,38.17,16.56,17.25,4.70,53.38,16.26,9999,
2020/03/13 21:46:12,982.41,38.13,16.65,17.25,4.69,53.85,16.38,9999,
2020/03/13 21:51:12,980.41,38.07,16.76,17.50,4.70,53.65,16.50,9999,
2020/03/13 21:56:12,982.81,38.00,16.85,17.50,4.69,53.33,16.62,-500,
2020/03/13 22:01:12,985.20,38.00,16.93,17.50,4.70,53.08,16.73,-500,
2020/03/13 22:06:12,983.36,38.02,16.98,17.75,4.69,52.80,16.81,-500,
2020/03/13 22:11:12,978.01,37.99,17.04,17.75,4.70,51.98,16.89,9999,
2020/03/13 22:16:12,978.23,38.17,17.10,17.75,4.69,51.65,16.96,9999,
2020/03/13 22:21:12,978.24,38.28,17.20,17.75,4.70,51.15,17.03,9999,
2020/03/13 22:26:12,978.30,38.39,17.35,18.00,4.70,51.24,17.14,9999,
2020/03/13 22:31:12,978.29,38.39,17.54,18.25,4.69,51.51,17.27,9999,
2020/03/13 22:36:12,978.38,38.35,17.74,18.50,4.69,51.56,17.41,9999,
2020/03/13 22:41:12,978.39,38.25,17.90,18.50,4.70,51.12,17.57,9999,
2020/03/13 22:46:12,978.43,38.18,18.01,18.75,4.69,50.73,17.73,9999,
2020/03/13 22:51:12,978.45,38.19,18.07,18.75,4.70,50.38,17.83,9999,
2020/03/13 22:56:12,978.48,38.21,18.16,18.75,4.70,50.29,17.90,9999,
2020/03/13 23:01:12,978.57,38.25,18.26,19.00,4.70,50.39,18.00,9999,
2020/03/13 23:06:12,978.64,38.25,18.38,19.25,4.70,50.49,18.11,9999,
2020/03/13 23:11:12,978.58,38.23,18.51,19.00,4.69,50.64,18.21,9999,
2020/03/13 23:16:12,978.66,38.22,18.62,19.25,4.70,50.78,18.32,9999,
2020/03/13 23:21:12,978.76,38.20,18.74,19.50,4.70,50.87,18.44,9999,
2020/03/13 23:26:12,978.79,38.15,18.88,19.50,4.70,51.31,18.55,9999,
2020/03/13 23:31:12,978.83,38.03,19.05,19.75,4.70,51.51,18.67,9999,
2020/03/13 23:36:12,978.81,37.88,19.23,20.00,4.70,51.70,18.81,9999,
2020/03/13 23:41:12,978.97,37.79,19.40,20.00,4.70,51.81,18.98,9999,
2020/03/13 23:46:12,979.21,37.73,19.56,20.25,4.70,51.89,19.14,9999,
2020/03/13 23:51:12,979.23,37.63,19.72,20.50,4.70,51.84,19.29,9999,
2020/03/13 23:56:12,979.24,37.58,19.86,20.50,4.70,51.79,19.41,9999,
2020/03/14 00:01:12,979.23,37.54,19.98,20.75,4.70,51.79,19.55,9999,
2020/03/14 00:06:12,979.41,37.47,20.10,20.75,4.70,51.79,19.67,9999,
2020/03/14 00:11:12,979.50,37.45,20.20,21.00,4.70,51.82,19.78,9999,
2020/03/14 00:16:12,979.65,37.44,20.28,21.00,4.70,51.77,19.87,9999,
2020/03/14 00:21:12,979.74,37.43,20.37,21.00,4.70,51.79,19.95,9999,
2020/03/14 00:26:12,979.67,37.44,20.44,21.00,4.70,51.75,20.06,9999,
2020/03/14 00:31:12,979.77,37.44,20.51,21.25,4.70,51.72,20.11,9999,
2020/03/14 00:36:12,979.74,37.47,20.57,21.25,4.70,51.61,20.20,9999,
2020/03/14 00:41:12,980.00,37.50,20.62,21.25,4.70,51.59,20.25,9999,
2020/03/14 00:46:12,980.04,37.53,20.68,21.50,4.70,51.56,20.32,9999,
2020/03/14 00:51:12,980.09,37.56,20.74,21.50,4.70,51.54,20.37,9999,
2020/03/14 00:56:12,980.23,37.58,20.80,21.50,4.70,51.49,20.41,9999,
2020/03/14 01:01:12,980.24,37.60,20.86,21.50,4.69,51.43,20.49,9999,
2020/03/14 01:06:12,980.33,37.62,20.91,21.50,4.70,51.37,20.54,9999,
2020/03/14 01:11:12,980.34,37.64,20.95,21.75,4.70,51.30,20.58,9999,
2020/03/14 01:16:12,980.39,37.67,21.01,21.75,4.70,51.22,20.64,9999,
2020/03/14 01:21:12,980.50,37.70,21.06,21.75,4.70,51.15,20.68,9999,
2020/03/14 01:26:12,980.63,37.72,21.10,21.75,4.70,51.07,20.72,9999,
2020/03/14 01:31:12,980.65,37.76,21.14,21.75,4.70,50.98,20.76,9999,
2020/03/14 01:36:12,980.72,37.76,21.18,21.75,4.70,50.89,20.80,9999,
2020/03/14 01:41:12,980.58,37.80,21.21,22.00,4.70,50.80,20.84,9999,
2020/03/14 01:46:12,980.64,37.83,21.24,22.00,4.70,50.70,20.87,9999,
2020/03/14 01:51:12,980.71,37.88,21.26,22.00,4.70,50.61,20.92,9999,
2020/03/14 01:56:12,980.77,37.91,21.29,22.00,4.71,50.48,20.94,9999,
2020/03/14 02:01:12,980.76,37.94,21.31,22.00,4.70,50.38,20.96,9999,
2020/03/14 02:06:12,980.73,37.98,21.35,22.00,4.70,50.25,20.99,9999,
2020/03/14 02:11:12,980.63,38.01,21.36,22.00,4.70,50.15,21.00,9999,
2020/03/14 02:16:12,980.56,38.02,21.38,22.00,4.70,50.04,21.03,9999,
2020/03/14 02:21:12,980.59,38.08,21.41,22.00,4.70,49.92,21.06,9999,
2020/03/14 02:26:12,980.62,38.11,21.43,22.00,4.70,49.78,21.08,9999,
2020/03/14 02:31:12,980.66,38.12,21.46,22.25,4.70,49.55,21.10,9999,
2020/03/14 02:36:12,980.65,38.17,21.47,22.25,4.70,50.01,21.12,9999,
2020/03/14 02:41:12,980.67,38.19,21.48,22.25,4.70,50.20,21.14,9999,
2020/03/14 02:46:12,980.63,38.21,21.49,22.25,4.70,50.54,21.17,9999,
2020/03/14 02:51:12,980.66,38.22,21.52,22.25,4.70,50.69,21.21,9999,
2020/03/14 02:56:12,980.67,38.24,21.55,22.25,4.70,50.51,21.25,9999,
2020/03/14 03:01:12,980.71,38.27,21.57,22.25,4.70,50.41,21.27,9999,
2020/03/14 03:06:12,980.65,38.28,21.60,22.25,4.70,50.43,21.31,9999,
2020/03/14 03:11:12,980.64,38.30,21.62,22.50,4.70,50.43,21.33,9999,
2020/03/14 03:16:12,980.65,38.32,21.64,22.25,4.70,50.41,21.35,9999,
2020/03/14 03:21:12,980.61,38.33,21.67,22.50,4.70,50.51,21.38,9999,
2020/03/14 03:26:12,980.58,38.34,21.69,22.25,4.70,50.53,21.41,9999,
2020/03/14 03:31:12,980.66,38.31,21.72,22.50,4.70,49.27,21.46,9999,
2020/03/14 03:36:12,980.60,38.28,21.72,22.50,4.70,49.87,21.48,-500,
2020/03/14 03:41:12,980.63,38.31,21.69,22.50,4.70,50.75,21.49,-500,
2020/03/14 03:46:12,980.65,38.42,21.62,22.25,4.70,51.56,21.49,-500,
2020/03/14 03:51:12,980.77,38.48,21.54,22.25,4.70,52.00,21.48,-500,
2020/03/14 03:56:12,980.85,38.58,21.46,22.25,4.70,52.23,21.45,-500,
2020/03/14 04:01:12,980.88,38.71,21.36,22.00,4.70,52.37,21.42,-500,
2020/03/14 04:06:12,980.96,38.81,21.27,22.00,4.70,52.43,21.40,-500,
2020/03/14 04:11:12,980.95,38.89,21.20,21.75,4.70,52.50,21.37,-500,
2020/03/14 04:16:12,981.08,39.00,21.14,21.75,4.70,52.58,21.31,-500,
2020/03/14 04:21:12,981.12,39.05,21.09,21.75,4.70,52.64,21.31,9999,
2020/03/14 04:26:12,981.05,39.09,21.05,21.75,4.70,52.67,21.30,9999,
2020/03/14 04:31:12,981.12,39.15,21.01,21.75,4.70,52.74,21.27,9999,
2020/03/14 04:36:12,981.05,39.20,20.97,21.75,4.70,52.74,21.26,9999,
2020/03/14 04:41:12,981.08,39.22,20.95,21.50,4.70,52.76,21.26,9999,
2020/03/14 04:46:12,981.14,39.27,20.92,21.50,4.70,52.75,21.25,9999,
2020/03/14 04:51:12,981.19,39.31,20.90,21.50,4.70,52.73,21.25,9999,
2020/03/14 04:56:12,981.26,39.34,20.88,21.75,4.70,52.71,21.22,9999,
2020/03/14 05:01:12,981.33,39.35,20.86,21.50,4.70,52.67,21.22,9999,
2020/03/14 05:06:12,981.27,39.34,20.84,21.50,4.70,52.64,21.22,9999,
2020/03/14 05:11:12,981.23,39.37,20.83,21.50,4.70,52.60,21.22,9999,
2020/03/14 05:16:12,981.33,39.40,20.81,21.50,4.70,52.55,21.21,9999,
2020/03/14 05:21:12,981.34,39.40,20.79,21.50,4.70,52.52,21.22,9999,
2020/03/14 05:26:12,981.50,39.43,20.78,21.50,4.70,52.50,21.22,9999,
2020/03/14 05:31:12,981.42,39.44,20.76,21.50,4.70,52.50,21.21,9999,
2020/03/14 05:36:12,981.42,39.45,20.74,21.50,4.70,52.50,21.22,9999,
2020/03/14 05:41:12,981.39,39.48,20.72,21.50,4.70,52.50,21.22,9999,
2020/03/14 05:46:12,981.41,39.49,20.71,21.50,4.70,52.52,21.22,9999,
2020/03/14 05:51:12,981.41,39.51,20.70,21.25,4.70,52.52,21.23,9999,
2020/03/14 05:56:12,981.35,39.53,20.69,21.50,4.70,52.52,21.22,9999,
2020/03/14 06:01:12,981.38,39.54,20.68,21.50,4.70,52.56,21.22,9999,
2020/03/14 06:06:12,981.37,39.55,20.67,21.50,4.70,52.56,21.23,9999,
2020/03/14 06:11:12,981.37,39.56,20.66,21.50,4.70,52.58,21.23,9999,
2020/03/14 06:16:12,981.36,39.58,20.66,21.50,4.70,52.58,21.23,9999,
2020/03/14 06:21:12,981.26,39.59,20.66,21.50,4.70,52.58,21.23,9999,
2020/03/14 06:26:12,981.24,39.59,20.65,21.25,4.70,52.58,21.22,9999,
2020/03/14 06:31:12,981.25,39.62,20.65,21.25,4.70,52.56,21.23,9999,
2020/03/14 06:36:12,981.24,39.63,20.65,21.50,4.70,52.55,21.23,9999,
2020/03/14 06:41:12,981.28,39.65,20.65,21.50,4.70,52.55,21.22,9999,
2020/03/14 06:46:12,981.25,39.68,20.65,21.50,4.70,52.55,21.22,9999,
2020/03/14 06:51:12,981.25,39.62,20.64,21.25,4.70,52.55,21.23,9999,
2020/03/14 06:56:12,981.25,39.64,20.64,21.25,4.70,52.47,21.23,9999,
2020/03/14 07:01:12,981.37,39.67,20.64,21.25,4.70,52.43,21.23,9999,
2020/03/14 07:06:12,981.32,39.66,20.63,21.25,4.70,52.41,21.22,9999,
2020/03/14 07:11:12,981.43,39.67,20.62,21.50,4.70,52.41,21.22,9999,
2020/03/14 07:16:12,981.54,39.67,20.62,21.25,4.70,52.39,21.22,9999,
2020/03/14 07:21:12,981.55,39.70,20.62,21.50,4.70,52.34,21.22,9999,
2020/03/14 07:26:12,981.64,39.72,20.63,21.25,4.70,52.29,21.21,9999,
2020/03/14 07:31:12,981.67,39.71,20.63,21.50,4.70,52.25,21.22,9999,
2020/03/14 07:36:12,981.71,39.72,20.64,21.50,4.70,52.21,21.22,9999,
2020/03/14 07:41:12,981.75,39.72,20.64,21.25,4.70,52.17,21.22,9999,
2020/03/14 07:46:12,981.74,39.74,20.65,21.50,4.70,52.13,21.22,9999,
2020/03/14 07:51:12,981.81,39.72,20.65,21.50,4.70,52.11,21.23,9999,
2020/03/14 07:56:12,981.77,39.69,20.66,21.25,4.70,52.08,21.23,9999,
2020/03/14 08:01:12,981.80,39.69,20.67,21.50,4.70,52.06,21.23,9999,
2020/03/14 08:06:12,982.07,39.69,20.67,21.50,4.70,52.04,21.23,9999,
2020/03/14 08:11:12,982.23,39.68,20.67,21.50,4.70,52.00,21.25,9999,
2020/03/14 08:16:12,982.16,39.68,20.67,21.50,4.71,51.97,21.26,9999,
2020/03/14 08:21:12,982.16,39.68,20.67,21.50,4.70,51.95,21.23,9999,
2020/03/14 08:26:12,982.23,39.69,20.67,21.25,4.70,51.89,21.23,9999,
2020/03/14 08:31:12,982.21,39.69,20.66,21.25,4.70,51.87,21.25,9999,
2020/03/14 08:36:12,982.41,39.70,20.67,21.25,4.70,51.81,21.25,9999,
2020/03/14 08:41:12,982.51,39.71,20.67,21.50,4.70,51.78,21.23,9999,
2020/03/14 08:46:12,982.48,39.72,20.67,21.25,4.70,51.76,21.25,9999,
2020/03/14 08:51:12,982.28,39.71,20.67,21.50,4.70,51.74,21.22,9999,
2020/03/14 08:56:12,982.24,39.71,20.67,21.50,4.70,51.70,21.23,9999,
2020/03/14 09:01:12,982.21,39.70,20.67,21.50,4.70,51.70,21.25,9999,
2020/03/14 09:06:12,982.29,39.70,20.67,21.25,4.70,51.67,21.25,9999,
2020/03/14 09:11:12,982.41,39.71,20.67,21.50,4.70,51.63,21.25,9999,
2020/03/14 09:16:12,982.36,39.69,20.68,21.50,4.70,51.62,21.26,9999,
2020/03/14 09:21:12,982.32,39.70,20.68,21.25,4.70,51.57,21.25,9999,
2020/03/14 09:26:12,982.34,39.69,20.68,21.50,4.70,51.54,21.25,9999,
2020/03/14 09:31:12,982.32,39.75,20.69,21.50,4.70,51.52,21.25,9999,
2020/03/14 09:36:12,982.38,39.71,20.68,21.50,4.70,51.48,21.23,9999,
2020/03/14 09:41:12,982.33,39.68,20.68,21.50,4.70,51.44,21.25,9999,
2020/03/14 09:46:12,982.27,39.70,20.68,21.50,4.70,51.42,21.23,9999,
2020/03/14 09:51:12,982.29,39.73,20.68,21.50,4.70,51.39,21.23,9999,
2020/03/14 09:56:12,982.29,39.71,20.68,21.50,4.70,51.35,21.23,9999,
2020/03/14 10:01:12,982.31,39.71,20.68,21.50,4.70,51.29,21.23,9999,
2020/03/14 10:06:12,982.19,39.71,20.67,21.50,4.71,51.26,21.22,9999,
2020/03/14 10:11:12,982.27,39.72,20.66,21.25,4.70,51.18,21.22,9999,
2020/03/14 10:16:12,982.29,39.70,20.65,21.50,4.70,51.12,21.22,9999,
2020/03/14 10:21:12,982.27,39.71,20.65,21.50,4.70,51.04,21.21,9999,
2020/03/14 10:26:12,982.30,39.71,20.64,21.25,4.70,50.98,21.19,9999,
2020/03/14 10:31:12,982.19,39.72,20.64,21.50,4.70,50.93,21.19,9999,
2020/03/14 10:36:12,982.40,39.73,20.63,21.50,4.70,50.87,21.18,9999,
2020/03/14 10:41:12,982.60,39.73,20.63,21.50,4.70,50.84,21.18,9999,
2020/03/14 10:46:12,982.61,39.76,20.63,21.25,4.70,50.80,21.17,9999,
2020/03/14 10:51:12,982.60,39.77,20.62,21.50,4.70,50.78,21.18,9999,
2020/03/14 10:56:12,982.61,39.78,20.62,21.25,4.70,50.80,21.17,9999,
2020/03/14 11:01:12,982.60,39.75,20.62,21.50,4.70,50.80,21.18,9999,
2020/03/14 11:06:12,982.49,39.76,20.61,21.50,4.70,50.80,21.18,9999,
2020/03/14 11:11:12,982.63,39.77,20.61,21.25,4.70,50.82,21.17,9999,
2020/03/14 11:16:12,982.69,39.74,20.61,21.25,4.70,50.82,21.18,9999,
2020/03/14 11:21:12,982.63,39.75,20.61,21.25,4.70,50.82,21.18,9999,
2020/03/14 11:26:12,982.69,39.75,20.62,21.50,4.70,50.82,21.18,9999,
2020/03/14 11:31:12,982.76,39.74,20.62,21.25,4.70,50.80,21.18,9999,
2020/03/14 11:36:12,982.83,39.73,20.63,21.50,4.70,50.69,21.18,9999,
2020/03/14 11:41:12,982.86,39.72,20.62,21.50,4.70,50.52,21.18,9999,
2020/03/14 11:46:12,982.87,39.73,20.61,21.25,4.71,50.59,21.17,9999,
2020/03/14 11:51:12,982.93,39.76,20.61,21.25,4.70,50.61,21.17,9999,
2020/03/14 11:56:12,983.02,39.76,20.61,21.25,4.70,50.57,21.17,9999,
2020/03/14 12:01:12,983.11,39.75,20.61,21.25,4.70,50.57,21.18,9999,
2020/03/14 12:06:12,983.31,39.77,20.62,21.25,4.70,50.56,21.18,9999,
2020/03/14 12:11:12,983.32,39.76,20.63,21.25,4.70,50.52,21.18,9999,
2020/03/14 12:16:12,983.33,39.73,20.64,21.25,4.71,50.46,21.18,9999,
2020/03/14 12:21:12,983.41,39.75,20.65,21.50,4.70,50.45,21.21,9999,
2020/03/14 12:26:12,983.40,39.73,20.66,21.50,4.70,50.39,21.21,9999,
2020/03/14 12:31:12,983.48,39.70,20.67,21.25,4.70,50.34,21.22,9999,
2020/03/14 12:36:12,983.33,39.70,20.68,21.50,4.70,50.29,21.25,9999,
2020/03/14 12:41:12,983.27,39.69,20.70,21.50,4.71,50.21,21.25,9999,
2020/03/14 12:46:12,983.36,39.69,20.71,21.50,4.70,50.16,21.27,9999,
2020/03/14 12:51:12,983.36,39.67,20.73,21.50,4.70,50.11,21.29,9999,
2020/03/14 12:56:12,983.36,39.67,20.75,21.50,4.70,50.06,21.30,9999,
2020/03/14 13:01:12,983.31,39.65,20.75,21.50,4.70,50.18,21.31,9999,
2020/03/14 13:06:12,983.44,39.65,20.77,21.50,4.70,50.18,21.33,9999,
2020/03/14 13:11:12,983.49,39.64,20.78,21.50,4.70,50.18,21.34,9999,
2020/03/14 13:16:12,983.40,39.67,20.80,21.50,4.70,50.20,21.34,9999,
2020/03/14 13:21:12,983.49,39.65,20.81,21.50,4.70,50.20,21.34,9999,
2020/03/14 13:26:12,983.44,39.64,20.82,21.50,4.70,50.22,21.35,9999,
2020/03/14 13:31:12,983.45,39.63,20.83,21.50,4.70,50.22,21.35,9999,
2020/03/14 13:36:12,983.45,39.63,20.85,21.50,4.70,50.24,21.37,9999,
2020/03/14 13:41:12,983.40,39.63,20.86,21.50,4.70,50.27,21.38,9999,
2020/03/14 13:46:12,983.38,39.63,20.88,21.50,4.70,50.25,21.38,9999,
2020/03/14 13:51:12,983.45,39.62,20.89,21.50,4.70,50.25,21.38,9999,
2020/03/14 13:56:12,983.41,39.62,20.90,21.50,4.70,50.29,21.40,9999,
2020/03/14 14:01:12,983.51,39.62,20.91,21.75,4.70,50.31,21.40,9999,
2020/03/14 14:06:12,983.43,39.64,20.92,21.75,4.70,50.31,21.40,9999,
2020/03/14 14:11:12,983.55,39.61,20.92,21.50,4.70,50.31,21.38,9999,
2020/03/14 14:16:12,983.52,39.63,20.93,21.75,4.71,50.29,21.40,9999,
2020/03/14 14:21:12,983.58,39.66,20.93,21.50,4.70,50.29,21.40,9999,
2020/03/14 14:26:12,983.60,39.67,20.93,21.75,4.70,50.25,21.38,9999,
2020/03/14 14:31:12,983.49,39.68,20.93,21.75,4.70,50.25,21.38,9999,
2020/03/14 14:36:12,983.38,39.68,20.92,21.75,4.70,50.25,21.38,9999,
2020/03/14 14:41:12,983.45,39.66,20.93,21.75,4.70,50.23,21.38,9999,
2020/03/14 14:46:12,983.47,39.66,20.93,21.75,4.70,49.57,21.37,-500,
2020/03/14 14:51:12,983.46,39.68,20.94,21.75,4.70,49.67,21.37,9999,
2020/03/14 14:56:12,983.53,39.67,20.94,21.75,4.70,48.42,21.37,9999,
2020/03/14 15:01:12,983.47,39.66,20.93,21.75,4.71,49.11,21.34,9999,
2020/03/14 15:06:12,983.50,39.75,20.97,21.75,4.70,43.13,21.27,9999,
2020/03/14 15:11:12,983.43,39.64,20.98,21.75,4.70,43.15,20.49,9999,
2020/03/14 15:16:12,983.42,39.69,20.90,21.75,4.70,43.95,20.33,9999,
