Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/03/04 23:36:30,962.84,17.18,10.65,11.50,4.74,62.40,11.52,1818,
2020/03/04 23:41:30,963.27,17.05,10.50,11.25,4.75,62.07,11.69,1811,
2020/03/04 23:46:30,963.27,17.37,10.49,11.25,4.74,59.46,12.27,1823,
2020/03/04 23:51:30,962.68,17.34,10.64,11.50,4.74,59.61,11.56,9999,
2020/03/04 23:56:30,963.29,17.15,10.48,11.25,4.75,61.13,11.81,1810,
2020/03/05 00:01:30,962.96,17.24,10.46,11.25,4.75,61.31,11.37,1833,
2020/03/05 00:06:30,962.90,17.26,10.49,11.50,4.74,61.43,11.63,1784,
2020/03/05 00:11:30,963.05,17.32,10.57,11.50,4.74,61.16,11.49,9999,
2020/03/05 00:16:30,963.20,17.16,10.48,11.25,4.74,61.13,11.44,9999,
2020/03/05 00:21:30,963.55,17.30,10.40,11.25,4.74,60.06,12.20,9999,
2020/03/05 00:26:30,963.42,17.36,10.52,11.25,4.75,60.44,12.03,1844,
2020/03/05 00:31:30,963.70,17.40,10.57,11.50,4.75,59.57,12.25,1831,
2020/03/05 00:36:30,963.45,17.44,10.66,11.50,4.75,60.44,12.07,1831,
2020/03/05 00:41:30,963.50,17.39,10.73,11.50,4.74,60.26,12.13,1782,
2020/03/05 00:46:30,963.29,17.18,10.72,11.50,4.75,61.81,11.44,1831,
2020/03/05 00:51:30,963.96,17.20,10.54,11.25,4.74,60.75,12.13,1906,
2020/03/05 00:56:30,963.47,17.05,10.45,11.25,4.74,61.72,11.08,1866,
2020/03/05 01:01:30,963.49,17.34,10.43,11.25,4.75,60.88,11.49,1819,
2020/03/05 01:06:30,963.09,17.04,10.37,11.25,4.74,62.62,10.56,1810,
2020/03/05 01:11:30,963.63,17.21,10.26,11.25,4.74,60.31,11.24,9999,
2020/03/05 01:16:30,963.87,17.26,10.22,11.00,4.74,61.25,11.54,1882,
2020/03/05 01:21:30,963.57,17.29,10.27,11.25,4.74,62.42,10.99,1940,
2020/03/05 01:26:30,963.85,17.15,10.23,11.00,4.74,61.30,11.58,1812,
2020/03/05 01:31:30,964.20,17.41,10.30,11.25,4.75,61.42,12.12,9999,
2020/03/05 01:36:30,964.06,17.41,10.38,11.25,4.74,60.48,11.95,9999,
2020/03/05 01:41:30,963.90,17.43,10.44,11.25,4.74,60.77,11.76,1779,
2020/03/05 01:46:30,963.90,17.44,10.50,11.50,4.74,62.73,11.86,1796,
2020/03/05 01:51:30,963.49,17.35,10.63,11.50,4.74,62.80,11.20,1902,
2020/03/05 01:56:30,963.90,17.21,10.48,11.50,4.74,60.93,11.72,1865,
2020/03/05 02:01:30,964.00,17.18,10.24,11.00,4.74,64.29,11.69,1845,
2020/03/05 02:06:30,963.94,17.28,10.04,10.75,4.75,63.81,11.26,1862,
2020/03/05 02:11:30,963.87,17.10,9.71,10.50,4.74,66.45,10.37,9999,
2020/03/05 02:16:30,963.96,16.97,9.29,10.25,4.74,67.52,9.79,1833,
2020/03/05 02:21:30,964.09,17.13,9.00,10.00,4.74,67.73,9.71,1823,
2020/03/05 02:26:30,965.09,17.52,8.87,9.75,4.74,64.04,11.36,1790,
2020/03/05 02:31:30,964.40,17.43,9.17,10.00,4.74,65.57,10.55,1811,
2020/03/05 02:36:30,964.96,17.60,9.44,10.25,4.74,62.41,11.72,9999,
2020/03/05 02:41:30,964.64,17.51,9.73,10.50,4.74,62.36,11.34,1845,
2020/03/05 02:46:30,964.55,17.51,9.92,10.75,4.74,61.36,11.55,1835,
2020/03/05 02:51:30,964.42,17.53,10.13,11.00,4.74,60.77,11.34,1869,
2020/03/05 02:56:30,964.81,17.61,10.32,11.25,4.74,58.57,12.38,1858,
2020/03/05 03:01:30,964.45,17.50,10.58,11.50,4.74,59.78,11.88,1843,
2020/03/05 03:06:30,964.15,17.18,10.57,11.50,4.74,61.62,10.90,9999,
2020/03/05 03:11:30,964.20,17.32,10.46,11.25,4.75,59.62,11.41,9999,
2020/03/05 03:16:30,964.59,17.25,10.37,11.25,4.74,60.42,11.65,1822,
2020/03/05 03:21:30,964.17,17.08,10.16,11.00,4.74,61.43,10.76,1831,
2020/03/05 03:26:30,964.58,17.21,10.00,11.00,4.74,60.12,11.05,1823,
2020/03/05 03:31:30,965.16,17.26,9.86,10.75,4.74,59.60,11.76,9999,
2020/03/05 03:36:30,964.54,17.21,9.87,10.75,4.74,60.28,10.86,1804,
2020/03/05 03:41:30,964.46,17.29,9.80,10.75,4.74,58.66,10.87,9999,
2020/03/05 03:46:30,964.52,17.07,9.64,10.50,4.74,60.71,10.32,1832,
2020/03/05 03:51:30,964.47,17.19,9.52,10.50,4.74,59.61,10.05,1848,
2020/03/05 03:56:30,964.68,16.96,9.32,10.25,4.74,62.85,9.80,1863,
2020/03/05 04:01:30,965.11,17.19,9.14,10.00,4.74,59.99,10.54,1812,
2020/03/05 04:06:30,965.10,17.17,9.08,10.00,4.74,60.39,10.37,1830,
2020/03/05 04:11:30,964.87,17.07,8.98,10.00,4.74,62.21,9.78,1885,
2020/03/05 04:16:30,964.92,17.11,8.78,9.75,4.74,61.43,9.62,1837,
2020/03/05 04:21:30,965.22,17.23,8.69,9.50,4.74,61.57,10.12,1885,
2020/03/05 04:26:30,965.01,17.37,8.81,9.75,4.74,60.59,10.07,1828,
2020/03/05 04:31:30,965.21,17.33,8.84,9.75,4.74,61.03,10.43,1839,
2020/03/05 04:36:30,965.10,17.19,8.83,9.75,4.74,62.14,9.78,1845,
2020/03/05 04:41:30,964.90,17.07,8.68,9.50,4.74,63.03,9.30,1831,
2020/03/05 04:46:30,965.25,17.26,8.59,9.50,4.74,60.77,10.07,1862,
2020/03/05 04:51:30,965.47,17.45,8.65,9.50,4.74,60.75,10.43,1828,
2020/03/05 04:56:30,965.15,17.35,8.74,9.75,4.74,61.88,9.97,9999,
2020/03/05 05:01:30,965.20,17.51,8.84,9.75,4.74,61.20,10.37,1830,
2020/03/05 05:06:30,964.86,17.29,8.93,9.75,4.74,62.51,9.62,1840,
2020/03/05 05:11:30,965.32,17.31,8.83,9.75,4.74,62.15,10.19,1840,
2020/03/05 05:16:30,965.02,17.42,8.91,9.75,4.74,62.08,10.17,1835,
2020/03/05 05:21:30,965.29,17.42,8.93,9.75,4.74,61.62,10.37,1836,
2020/03/05 05:26:30,965.14,17.21,8.86,9.75,4.74,62.54,9.94,1853,
2020/03/05 05:31:30,965.00,17.24,8.78,9.75,4.74,63.42,9.57,1834,
2020/03/05 05:36:30,965.07,17.36,8.78,9.75,4.74,61.93,10.01,1848,
2020/03/05 05:41:30,965.46,17.40,8.76,9.75,4.74,61.74,10.59,1846,
2020/03/05 05:46:30,965.46,17.48,8.88,9.75,4.74,61.44,10.77,1865,
2020/03/05 05:51:30,965.30,17.35,8.98,9.75,4.74,63.09,10.47,1829,
2020/03/05 05:56:30,965.10,17.37,9.00,9.75,4.74,61.26,10.33,1860,
2020/03/05 06:01:30,965.03,17.29,8.94,9.75,4.74,61.79,10.08,1844,
2020/03/05 06:06:30,965.42,17.36,8.81,9.75,4.74,61.13,10.62,1842,
2020/03/05 06:11:30,964.61,17.54,8.97,10.00,4.74,60.24,10.03,1853,
2020/03/05 06:16:30,965.01,17.38,8.95,9.75,4.74,61.01,10.35,1853,
2020/03/05 06:21:30,964.96,17.23,8.87,9.75,4.74,62.40,9.82,1853,
2020/03/05 06:26:30,964.95,17.23,8.72,9.75,4.74,62.80,9.69,1856,
2020/03/05 06:31:30,965.16,17.35,8.69,9.50,4.74,61.50,10.23,1839,
2020/03/05 06:36:30,964.90,17.31,8.74,9.75,4.74,61.93,9.83,9999,
2020/03/05 06:41:30,965.18,17.54,8.78,9.75,4.74,59.78,10.42,2023,
2020/03/05 06:46:30,965.18,17.46,8.87,9.75,4.74,59.59,10.33,1840,
2020/03/05 06:51:30,964.75,17.34,8.91,9.75,4.74,60.61,9.80,1840,
2020/03/05 06:56:30,965.17,17.35,8.88,9.75,4.74,60.03,10.25,1838,
2020/03/05 07:01:30,965.10,17.46,9.01,10.00,4.74,58.75,10.37,1846,
2020/03/05 07:06:30,965.40,17.60,9.13,10.00,4.74,57.35,10.79,1850,
2020/03/05 07:11:30,964.98,17.39,9.25,10.25,4.74,58.92,10.08,1845,
2020/03/05 07:16:30,965.28,17.59,9.31,10.25,4.73,55.72,10.72,1910,
2020/03/05 07:21:30,964.87,17.43,9.35,10.25,4.74,56.95,9.93,1855,
2020/03/05 07:26:30,965.56,17.24,9.14,10.00,4.74,57.45,10.44,1863,
2020/03/05 07:31:30,965.45,17.27,8.99,10.00,4.74,57.54,10.21,9999,
2020/03/05 07:36:30,965.29,17.41,8.97,9.75,4.74,57.29,10.11,1841,
2020/03/05 07:41:30,965.47,17.47,9.00,9.75,4.74,55.97,10.56,1844,
2020/03/05 07:46:30,965.12,17.56,9.14,10.00,4.74,55.46,10.46,1822,
2020/03/05 07:51:30,965.20,17.37,9.16,10.00,4.74,56.23,9.98,9999,
2020/03/05 07:56:30,965.91,17.39,9.00,10.00,4.74,55.15,11.02,1861,
2020/03/05 08:01:30,965.38,17.41,9.00,10.00,4.74,55.46,10.21,1869,
2020/03/05 08:06:30,965.59,17.73,9.14,10.00,4.74,51.79,11.27,1843,
2020/03/05 08:11:30,965.74,17.63,9.37,10.25,4.74,52.73,11.40,1852,
2020/03/05 08:16:30,965.32,17.72,9.66,10.50,4.74,52.04,11.34,1844,
2020/03/05 08:21:30,965.54,17.74,9.83,10.75,4.73,50.42,11.90,1852,
2020/03/05 08:26:30,965.47,17.61,9.87,10.75,4.74,50.80,11.66,1849,
2020/03/05 08:31:30,965.26,17.48,9.84,10.75,4.74,52.22,11.01,1856,
2020/03/05 08:36:30,965.37,17.43,9.72,10.75,4.74,52.27,11.16,1848,
2020/03/05 08:41:30,965.26,17.51,9.71,10.75,4.74,51.14,11.24,1918,
2020/03/05 08:46:30,965.34,17.46,9.71,10.50,4.74,52.33,11.12,1828,
2020/03/05 08:51:30,965.56,17.68,9.76,10.75,4.74,49.53,11.79,1864,
2020/03/05 08:56:30,965.36,17.44,9.76,10.75,4.74,50.88,11.47,1843,
2020/03/05 09:01:30,965.28,17.41,9.64,10.50,4.74,51.33,11.19,1838,
2020/03/05 09:06:30,965.29,17.40,9.55,10.50,4.74,51.79,10.88,1869,
2020/03/05 09:11:30,965.31,17.25,9.34,10.25,4.74,53.23,10.42,1854,
2020/03/05 09:16:30,965.50,17.47,9.28,10.25,4.74,50.83,11.27,1863,
2020/03/05 09:21:30,965.90,17.56,9.27,10.25,4.74,49.63,11.83,1831,
2020/03/05 09:26:30,966.05,17.66,9.37,10.25,4.74,48.65,12.31,1875,
2020/03/05 09:31:30,964.98,17.27,9.42,10.25,4.74,53.45,10.43,1861,
2020/03/05 09:36:30,965.71,17.34,9.24,10.25,4.74,51.67,11.37,1822,
2020/03/05 09:41:30,965.11,17.16,9.11,10.00,4.74,54.43,10.08,1852,
2020/03/05 09:46:30,965.20,17.30,8.93,9.75,4.74,53.85,10.08,1847,
2020/03/05 09:51:30,965.33,17.61,9.02,10.00,4.74,51.03,10.86,1824,
2020/03/05 09:56:30,965.07,17.34,9.06,10.00,4.74,54.21,9.98,9999,
2020/03/05 10:01:30,965.18,17.06,8.85,9.75,4.74,56.37,9.39,1838,
2020/03/05 10:06:30,964.83,16.82,8.36,9.25,4.74,60.50,8.10,1906,
2020/03/05 10:11:30,965.26,16.79,7.72,8.75,4.74,59.97,8.32,1839,
2020/03/05 10:16:30,965.24,16.84,7.24,8.25,4.74,60.69,7.95,9999,
2020/03/05 10:21:30,965.24,16.81,6.80,7.75,4.74,61.33,7.72,1841,
2020/03/05 10:26:30,965.47,16.78,6.32,7.25,4.74,62.36,7.53,1843,
2020/03/05 10:31:30,965.79,17.01,6.07,7.00,4.73,60.94,8.29,1843,
2020/03/05 10:36:30,965.26,16.94,6.00,7.00,4.74,62.94,7.31,1842,
2020/03/05 10:41:30,965.84,17.08,5.78,6.75,4.73,61.24,7.96,1880,
2020/03/05 10:46:30,965.86,17.04,5.73,6.75,4.73,62.44,7.75,1838,
2020/03/05 10:51:30,965.59,17.06,5.76,6.75,4.73,62.48,7.41,1844,
2020/03/05 10:56:30,965.84,17.04,5.69,6.50,4.73,64.09,7.30,1830,
2020/03/05 11:01:30,965.72,17.02,5.66,6.50,4.73,63.91,7.28,1841,
2020/03/05 11:06:30,965.88,17.07,5.65,6.50,4.73,63.13,7.28,1834,
2020/03/05 11:11:30,965.80,17.10,5.71,6.75,4.73,63.45,7.33,1838,
2020/03/05 11:16:30,966.28,17.19,5.82,6.75,4.73,61.86,8.22,1842,
2020/03/05 11:21:30,965.66,17.21,6.04,7.00,4.73,62.85,7.35,1860,
2020/03/05 11:26:30,965.75,17.00,5.93,7.00,4.73,64.35,6.96,1845,
2020/03/05 11:31:30,966.32,17.24,5.89,6.75,4.73,60.47,8.36,1841,
2020/03/05 11:36:30,965.88,17.25,6.02,7.00,4.73,62.27,7.89,1933,
2020/03/05 11:41:30,965.56,17.22,6.13,7.00,4.73,63.43,7.21,1850,
2020/03/05 11:46:30,965.92,17.10,5.99,7.00,4.73,63.66,7.51,1845,
2020/03/05 11:51:30,965.81,17.13,5.94,7.00,4.74,62.96,7.42,1846,
2020/03/05 11:56:30,966.37,17.26,5.97,7.00,4.73,61.35,7.96,1834,
2020/03/05 12:01:30,965.80,17.47,6.28,7.25,4.73,60.68,7.96,1854,
2020/03/05 12:06:30,967.06,18.09,6.81,7.75,4.73,56.52,9.25,1891,
2020/03/05 12:11:30,966.73,18.13,7.70,8.75,4.74,55.27,9.93,1852,
2020/03/05 12:16:30,965.97,17.92,8.58,9.50,4.74,54.25,10.04,1844,
2020/03/05 12:21:30,965.62,17.69,9.19,10.00,4.74,53.36,10.07,1860,
2020/03/05 12:26:30,965.56,17.31,9.41,10.25,4.74,55.59,9.46,1863,
2020/03/05 12:31:30,965.73,17.21,9.40,10.25,4.74,54.17,9.93,1879,
2020/03/05 12:36:30,965.50,17.20,9.50,10.25,4.74,55.22,9.68,1865,
2020/03/05 12:41:30,965.62,17.22,9.56,10.50,4.74,55.80,9.94,1860,
2020/03/05 12:46:30,966.15,17.26,9.64,10.50,4.74,56.47,10.44,1871,
2020/03/05 12:51:30,965.28,17.28,9.76,10.75,4.74,55.41,9.82,1879,
2020/03/05 12:56:30,965.84,17.26,9.74,10.75,4.74,55.00,10.48,1872,
2020/03/05 13:01:30,965.37,17.05,9.69,10.50,4.74,57.20,9.21,1879,
2020/03/05 13:06:30,965.57,16.92,9.43,10.25,4.74,61.04,8.49,1877,
2020/03/05 13:11:30,965.64,17.22,9.30,10.25,4.74,58.98,9.00,9999,
2020/03/05 13:16:30,965.24,17.01,9.24,10.25,4.74,61.69,8.13,1872,
2020/03/05 13:21:30,965.94,17.08,9.07,10.00,4.74,60.73,8.84,1893,
2020/03/05 13:26:30,965.66,17.32,9.26,10.25,4.74,60.57,8.53,1895,
2020/03/05 13:31:30,966.13,17.44,9.42,10.50,4.74,58.51,9.65,1886,
2020/03/05 13:36:30,965.41,17.22,9.67,10.50,4.75,60.31,8.61,1892,
2020/03/05 13:41:30,965.26,17.11,9.67,10.50,4.74,61.13,8.15,1877,
2020/03/05 13:46:30,965.26,16.99,9.51,10.50,4.74,61.61,8.07,1872,
2020/03/05 13:51:30,965.54,17.07,9.48,10.50,4.73,57.84,8.86,1883,
2020/03/05 13:56:30,965.92,17.19,9.61,10.50,4.74,57.00,9.46,1877,
2020/03/05 14:01:30,966.09,17.54,10.10,11.00,4.74,52.90,10.99,3090,
2020/03/05 14:06:30,964.97,17.05,10.38,11.25,4.74,57.32,9.14,3003,
2020/03/05 14:11:30,965.21,16.88,10.18,11.00,4.74,58.20,8.93,1876,
2020/03/05 14:16:30,965.46,17.04,10.09,11.00,4.74,57.28,9.04,1889,
2020/03/05 14:21:30,966.02,17.42,10.29,11.25,4.73,54.41,10.68,1890,
2020/03/05 14:26:30,966.27,17.83,10.87,11.75,4.74,51.37,11.81,1901,
2020/03/05 14:31:30,964.44,17.30,11.31,12.25,4.74,56.28,9.36,1898,
2020/03/05 14:36:30,964.81,17.03,10.99,12.00,4.74,59.17,8.75,1898,
2020/03/05 14:41:30,964.57,16.83,10.59,11.50,4.74,60.64,8.24,2985,
2020/03/05 14:46:30,964.86,16.79,10.14,11.00,4.75,60.39,8.29,1879,
2020/03/05 14:51:30,965.53,17.09,9.95,11.00,4.74,55.74,9.86,1889,
2020/03/05 14:56:30,964.78,17.15,10.12,11.00,4.74,56.73,9.29,3007,
2020/03/05 15:01:30,964.72,17.03,10.26,11.25,4.74,53.93,9.98,1873,
2020/03/05 15:06:30,964.72,16.95,10.26,11.25,4.74,54.98,9.72,9999,
2020/03/05 15:11:30,964.65,17.02,10.25,11.25,4.74,54.83,9.85,1886,
2020/03/05 15:16:30,964.73,17.10,10.28,11.25,4.74,55.88,9.80,1894,
2020/03/05 15:21:30,964.75,17.47,10.52,11.50,4.74,52.07,10.90,1891,
2020/03/05 15:26:30,964.16,17.28,10.72,11.75,4.74,54.51,9.83,9999,
2020/03/05 15:31:30,964.12,17.10,10.66,11.50,4.74,54.50,9.69,1888,
2020/03/05 15:36:30,964.13,17.09,10.43,11.25,4.74,54.16,9.62,1869,
2020/03/05 15:41:30,964.60,17.16,10.15,11.00,4.74,54.50,9.86,1885,
2020/03/05 15:46:30,964.19,17.40,10.13,11.00,4.74,54.02,9.87,1889,
2020/03/05 15:51:30,963.86,17.27,10.13,11.00,4.74,56.23,9.23,9999,
2020/03/05 15:56:30,963.95,17.22,10.01,11.00,4.74,55.58,9.62,1846,
2020/03/05 16:01:30,964.15,17.21,9.87,10.75,4.74,56.34,9.23,1838,
2020/03/05 16:06:30,963.95,17.27,9.79,10.75,4.74,56.74,8.90,1903,
2020/03/05 16:11:30,964.00,17.36,9.70,10.50,4.74,55.60,9.23,1893,
2020/03/05 16:16:30,963.93,17.47,9.74,10.75,4.74,54.21,9.48,1869,
2020/03/05 16:21:30,963.49,17.32,9.80,10.75,4.74,54.74,9.18,1910,
2020/03/05 16:26:30,963.47,17.23,9.68,10.50,4.74,55.68,8.92,1886,
2020/03/05 16:31:30,963.53,17.25,9.50,10.50,4.74,55.77,9.02,9999,
2020/03/05 16:36:30,963.37,17.35,9.45,10.50,4.74,55.55,9.16,1898,
2020/03/05 16:41:30,963.27,17.52,9.54,10.50,4.74,53.73,9.64,1904,
2020/03/05 16:46:30,963.16,17.50,9.72,10.50,4.74,53.86,9.62,1930,
2020/03/05 16:51:30,963.20,17.45,9.77,10.75,4.74,54.43,9.40,9999,
2020/03/05 16:56:30,963.30,17.49,9.78,10.75,4.73,54.30,9.53,1914,
2020/03/05 17:01:30,963.24,17.55,9.81,10.75,4.74,54.47,9.54,9999,
2020/03/05 17:06:30,963.15,17.64,9.90,10.75,4.74,54.10,9.65,1864,
2020/03/05 17:11:30,963.20,17.67,9.96,10.75,4.74,54.12,9.73,1885,
2020/03/05 17:16:30,963.15,17.74,10.10,11.00,4.74,52.95,10.15,9999,
2020/03/05 17:21:30,962.66,17.70,10.31,11.25,4.74,54.27,9.62,1873,
2020/03/05 17:26:30,962.95,17.53,10.26,11.25,4.75,54.69,9.58,9999,
2020/03/05 17:31:30,963.11,17.65,10.23,11.25,4.74,54.27,9.90,9999,
2020/03/05 17:36:30,963.06,17.85,10.36,11.25,4.74,53.03,10.36,1884,
2020/03/05 17:41:30,962.74,17.82,10.54,11.50,4.74,53.95,10.00,9999,
2020/03/05 17:46:30,962.55,17.70,10.57,11.50,4.75,55.00,9.69,1914,
2020/03/05 17:51:30,962.64,17.70,10.52,11.25,4.74,54.89,9.72,1898,
2020/03/05 17:56:30,962.68,17.77,10.57,11.50,4.74,54.39,9.89,1892,
2020/03/05 18:01:30,962.77,17.66,10.58,11.50,4.74,54.85,9.94,9999,
2020/03/05 18:06:30,962.90,17.70,10.58,11.50,4.74,54.78,10.05,9999,
2020/03/05 18:11:30,963.55,18.12,10.78,11.75,4.74,50.59,11.55,9999,
2020/03/05 18:16:30,962.94,18.09,11.22,12.00,4.74,52.31,10.84,1949,
2020/03/05 18:21:30,962.55,17.79,11.34,12.25,4.74,54.50,10.04,1885,
2020/03/05 18:26:30,962.54,17.73,11.22,12.00,4.74,54.69,9.86,9999,
2020/03/05 18:31:30,962.67,17.73,11.12,12.00,4.74,54.54,10.01,1942,
2020/03/05 18:36:30,962.69,17.76,11.08,12.00,4.74,54.47,10.17,1889,
2020/03/05 18:41:30,962.38,17.85,11.16,12.00,4.74,54.41,10.01,1887,
2020/03/05 18:46:30,962.01,17.47,11.03,12.00,4.74,56.21,9.57,1881,
2020/03/05 18:51:30,962.94,17.78,10.92,11.75,4.73,54.44,10.18,1892,
2020/03/05 18:56:30,961.93,17.84,11.15,12.00,4.74,54.50,10.03,9999,
2020/03/05 19:01:30,961.84,17.58,11.16,12.00,4.74,54.63,10.01,2204,
2020/03/05 19:06:30,962.30,17.45,11.00,12.00,4.74,54.97,9.92,9999,
2020/03/05 19:11:30,961.95,17.58,10.97,11.75,4.74,54.72,9.93,1871,
2020/03/05 19:16:30,961.87,17.50,10.96,11.75,4.74,54.69,9.97,1883,
2020/03/05 19:21:30,961.31,17.43,10.94,11.75,4.74,54.81,9.87,9999,
2020/03/05 19:26:30,961.91,17.35,10.78,11.75,4.74,54.93,9.87,1870,
2020/03/05 19:31:30,960.93,17.24,10.71,11.50,4.74,55.91,9.43,1919,
2020/03/05 19:36:30,961.37,17.04,10.44,11.25,4.74,56.08,9.46,9999,
2020/03/05 19:41:30,961.61,17.06,10.28,11.00,4.74,55.93,9.55,1909,
2020/03/05 19:46:30,961.63,17.03,10.22,11.00,4.74,55.15,9.78,9999,
2020/03/05 19:51:30,961.75,17.23,10.30,11.25,4.74,55.15,9.65,1881,
2020/03/05 19:56:30,961.67,17.29,10.44,11.50,4.74,53.71,10.14,9999,
2020/03/05 20:01:30,961.03,17.16,10.58,11.50,4.74,53.53,10.03,1913,
2020/03/05 20:06:30,961.13,17.12,10.53,11.50,4.74,53.13,9.96,1893,
2020/03/05 20:11:30,961.21,17.28,10.55,11.50,4.74,52.43,10.25,1912,
2020/03/05 20:16:30,961.17,17.27,10.64,11.50,4.74,52.01,10.35,9999,
2020/03/05 20:21:30,960.40,17.18,10.72,11.50,4.74,53.05,9.87,9999,
2020/03/05 20:26:30,960.36,16.89,10.55,11.50,4.74,53.53,9.65,1925,
2020/03/05 20:31:30,960.18,16.78,10.21,11.00,4.74,54.83,9.14,1886,
2020/03/05 20:36:30,960.61,16.93,9.90,10.75,4.74,53.65,9.55,1899,
2020/03/05 20:41:30,960.17,17.02,9.87,10.75,4.74,53.43,9.55,1890,
2020/03/05 20:46:30,960.15,16.99,9.83,10.75,4.74,52.01,9.87,9999,
2020/03/05 20:51:30,959.97,16.88,9.74,10.50,4.74,53.25,9.37,1897,
2020/03/05 20:56:30,960.22,17.01,9.62,10.50,4.73,52.42,9.60,9999,
2020/03/05 21:01:30,960.54,17.32,9.75,10.75,4.74,51.51,9.90,1867,
2020/03/05 21:06:30,960.53,17.55,10.11,11.00,4.74,50.01,10.30,1911,
2020/03/05 21:11:30,960.03,17.36,10.47,11.25,4.74,51.50,9.83,1949,
2020/03/05 21:16:30,960.40,17.14,10.43,11.25,4.73,50.51,10.07,1922,
2020/03/05 21:21:30,959.72,17.18,10.48,11.25,4.74,50.40,9.86,9999,
2020/03/05 21:26:30,959.71,17.01,10.40,11.25,4.74,50.09,9.86,9999,
2020/03/05 21:31:30,959.52,16.85,10.21,11.00,4.73,50.77,9.60,1900,
2020/03/05 21:36:30,959.45,16.82,9.91,10.75,4.74,51.92,9.25,1891,
2020/03/05 21:41:30,959.33,16.93,9.69,10.50,4.74,50.90,9.50,1917,
2020/03/05 21:46:30,959.30,16.87,9.53,10.50,4.73,50.53,9.44,9999,
2020/03/05 21:51:30,959.24,16.91,9.37,10.25,4.74,51.12,9.25,1858,
2020/03/05 21:56:30,959.39,16.96,9.18,10.25,4.74,50.43,9.37,1951,
2020/03/05 22:01:30,959.26,16.91,9.01,10.00,4.73,51.33,9.10,1890,
2020/03/05 22:06:30,959.35,17.02,8.82,9.75,4.73,50.19,9.43,1927,
2020/03/05 22:11:30,959.11,17.06,8.78,9.75,4.73,50.21,9.35,1866,
2020/03/05 22:16:30,959.02,17.05,8.69,9.75,4.73,51.27,9.12,1912,
2020/03/05 22:21:30,959.06,17.04,8.56,9.50,4.73,52.18,9.00,9999,
2020/03/05 22:26:30,959.17,17.08,8.45,9.25,4.73,51.62,9.32,1899,
2020/03/05 22:31:30,959.08,17.27,8.48,9.50,4.73,50.12,9.44,1899,
2020/03/05 22:36:30,958.92,17.21,8.54,9.50,4.73,51.09,9.36,1878,
2020/03/05 22:41:30,959.05,17.17,8.48,9.50,4.73,50.00,9.26,1912,
2020/03/05 22:46:30,958.85,17.16,8.40,9.25,4.73,50.48,9.22,1898,
2020/03/05 22:51:30,959.26,17.27,8.35,9.25,4.73,48.97,9.79,9999,
2020/03/05 22:56:30,958.53,17.13,8.36,9.25,4.73,51.61,8.70,9999,
2020/03/05 23:01:30,958.54,17.07,8.15,9.00,4.73,52.11,8.54,9999,
2020/03/05 23:06:30,958.78,17.12,7.92,8.75,4.73,52.26,8.81,1862,
2020/03/05 23:11:30,959.14,17.32,7.88,8.75,4.73,48.46,9.75,2051,
2020/03/05 23:16:30,958.74,17.32,8.01,9.00,4.73,49.66,9.26,1866,
2020/03/05 23:21:30,958.74,17.31,8.02,9.00,4.74,49.54,9.32,1925,
2020/03/05 23:26:30,958.55,17.21,7.97,9.00,4.73,50.56,9.11,1877,
2020/03/05 23:31:30,958.46,17.21,7.91,8.75,4.73,51.49,8.86,9999,
2020/03/05 23:36:30,958.81,17.24,7.77,8.75,4.73,50.10,9.22,1896,
2020/03/05 23:41:30,958.41,17.09,7.66,8.50,4.73,52.73,8.39,1939,
2020/03/05 23:46:30,958.50,17.04,7.42,8.50,4.73,52.66,8.42,9999,
2020/03/05 23:51:30,958.75,17.08,7.21,8.25,4.73,53.25,8.63,1844,
2020/03/05 23:56:30,958.78,17.29,7.22,8.00,4.73,51.55,8.82,1911,
2020/03/06 00:01:30,958.47,17.17,7.26,8.00,4.73,52.94,8.34,9999,
2020/03/06 00:06:30,958.51,17.19,7.23,8.25,4.73,52.27,8.61,1944,
2020/03/06 00:11:30,958.62,17.21,7.22,8.25,4.73,51.83,8.85,1849,
2020/03/06 00:16:30,958.51,17.44,7.41,8.25,4.73,49.90,9.22,1848,
2020/03/06 00:21:30,959.04,17.57,7.64,8.75,4.73,45.91,10.33,2017,
2020/03/06 00:26:30,958.30,17.60,8.10,9.00,4.73,46.81,9.87,9999,
2020/03/06 00:31:30,958.75,17.47,8.22,9.25,4.73,43.94,10.61,1878,
2020/03/06 00:36:30,958.81,17.58,8.43,9.25,4.73,42.83,10.97,1864,
2020/03/06 00:41:30,957.97,17.53,8.68,9.50,4.73,44.55,10.35,1871,
2020/03/06 00:46:30,958.61,17.54,8.74,9.50,4.73,42.87,11.06,2139,
2020/03/06 00:51:30,958.05,17.38,8.71,9.75,4.73,44.71,10.29,9999,
2020/03/06 00:56:30,957.68,17.28,8.54,9.50,4.73,47.60,9.62,9999,
2020/03/06 01:01:30,957.65,17.23,8.33,9.25,4.73,49.41,9.10,1909,
2020/03/06 01:06:30,957.57,17.05,7.96,9.00,4.73,51.85,8.47,1845,
2020/03/06 01:11:30,958.02,17.19,7.60,8.50,4.73,49.97,9.11,2099,
