1451531100,26666.66,0.89,0.80,127.29,26666.66,0.89,2.31,2.33,-8.33,-7.91,540,540,540,545,545,540,550,550,555,555,546.00,5.83,
1451531400,26276.59,1.22,0.79,126.82,26276.59,1.22,2.31,2.33,-8.30,-7.76,550,550,550,560,555,550,550,555,550,550,552.00,3.32,
1451531700,25644.60,1.77,0.80,127.45,25644.60,1.77,2.31,2.32,-8.36,-8.00,555,555,555,560,560,555,555,555,555,555,556.00,2.00,
1451532000,23762.38,3.53,0.80,127.90,23762.38,3.53,2.31,2.33,-8.37,-7.95,550,550,550,555,555,550,550,555,550,550,551.50,2.29,
1451532300,25154.64,2.22,0.80,127.83,25154.64,2.22,2.31,2.32,-8.45,-8.12,555,555,555,565,560,555,555,560,555,555,557.00,3.32,
1451532600,26148.41,1.33,0.80,127.67,26148.41,1.33,2.31,2.31,-8.43,-8.37,550,550,550,555,555,550,550,555,550,550,551.50,2.29,
1451532900,26276.59,1.22,0.80,127.66,26276.59,1.22,2.31,2.32,-8.46,-8.00,550,550,550,555,550,550,555,555,550,550,551.50,2.29,
1451533200,26931.41,0.66,0.80,127.52,26931.41,0.66,2.31,2.33,-8.44,-7.90,555,555,555,560,560,555,560,560,555,550,556.50,3.20,
1451533500,26021.13,1.44,0.80,127.67,26021.13,1.44,2.31,2.33,-8.45,-7.95,550,550,555,560,555,550,550,555,550,550,552.50,3.35,
1451533800,26276.59,1.22,0.81,128.48,26276.59,1.22,2.31,2.33,-8.53,-7.77,555,555,555,565,560,550,550,555,550,550,554.50,4.72,
1451596200,24560.81,2.76,0.75,121.53,25034.25,2.33,2.30,2.32,-8.75,-8.23,550,550,550,555,555,550,550,555,550,550,551.50,2.29,
