Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%], Temp Atmos [C],Distace [mm], 
2020/02/24 21:44:21,953.98,11.34,7.00,7.75,4.79,59.97,8.23,658,
2020/02/24 21:49:21,954.23,11.38,7.13,7.75,4.79,59.37,8.86,635,
2020/02/24 21:54:21,954.66,11.50,7.33,8.00,4.79,58.83,9.17,636,
2020/02/24 21:59:21,953.66,11.52,7.51,8.00,4.79,57.43,9.39,649,
2020/02/24 22:04:21,954.83,11.76,7.37,8.00,4.79,57.60,8.84,663,
2020/02/24 22:09:21,954.31,11.89,7.29,8.00,4.79,60.54,8.64,648,
2020/02/24 22:14:21,954.53,11.58,7.08,7.75,4.79,57.96,8.60,648,
2020/02/24 22:19:21,954.84,12.00,6.85,7.50,4.79,59.22,8.55,647,
2020/02/24 22:24:21,954.41,12.05,6.69,7.25,4.79,60.08,8.79,638,
2020/02/24 22:29:21,954.75,11.96,6.58,7.25,4.79,58.23,8.69,649,
2020/02/24 22:34:21,954.60,12.05,6.46,7.00,4.79,59.99,8.66,649,
2020/02/24 22:39:21,954.70,12.02,6.38,7.00,4.79,56.31,9.51,653,
2020/02/24 22:44:21,954.58,12.06,6.41,7.00,4.79,56.57,9.54,625,
2020/02/24 22:49:21,954.62,12.10,6.56,7.25,4.79,57.79,8.87,658,
2020/02/24 22:54:21,955.03,12.14,6.46,7.00,4.79,58.17,9.26,631,
2020/02/24 22:59:21,954.95,12.21,6.49,7.00,4.79,57.85,9.33,658,
2020/02/24 23:04:21,955.22,12.13,6.43,7.00,4.79,56.94,9.42,640,
2020/02/24 23:09:21,954.94,12.14,6.35,7.00,4.79,56.48,9.73,645,
2020/02/24 23:14:21,955.24,12.18,6.31,7.00,4.79,56.23,9.35,642,
2020/02/24 23:19:21,955.21,12.13,6.25,6.75,4.79,57.83,9.36,630,
2020/02/24 23:24:21,955.29,12.18,6.24,6.75,4.79,58.32,8.84,611,
2020/02/24 23:29:21,955.05,12.05,6.17,6.75,4.79,59.06,9.01,650,
2020/02/24 23:34:21,955.29,12.13,6.09,6.75,4.79,59.03,8.93,633,
2020/02/24 23:39:21,955.18,12.18,6.06,6.75,4.79,59.66,8.72,635,
2020/02/24 23:44:21,955.20,12.13,6.04,6.75,4.79,58.26,8.99,634,
2020/02/24 23:49:21,955.15,12.02,6.14,6.75,4.79,57.12,9.13,640,
2020/02/24 23:54:21,955.10,11.96,6.31,7.00,4.79,56.70,9.22,616,
2020/02/24 23:59:21,955.13,11.95,6.46,7.00,4.79,53.44,10.27,638,
2020/02/25 00:04:21,955.20,12.23,6.74,7.25,4.79,52.98,10.51,646,
2020/02/25 00:09:21,955.03,12.40,7.02,7.75,4.79,54.70,9.31,644,
2020/02/25 00:14:21,955.36,12.43,7.14,7.75,4.79,51.77,10.33,630,
2020/02/25 00:19:21,955.44,12.58,7.35,8.00,4.79,54.25,9.77,652,
2020/02/25 00:24:21,955.15,12.63,7.38,8.00,4.79,52.31,10.55,646,
2020/02/25 00:29:21,955.49,12.50,7.50,8.25,4.79,50.66,10.81,602,
2020/02/25 00:34:21,955.38,12.62,7.59,8.25,4.79,54.83,9.44,653,
2020/02/25 00:39:21,955.49,12.64,7.48,8.00,4.79,54.03,9.65,649,
2020/02/25 00:44:21,955.70,12.50,7.37,8.00,4.79,53.76,9.62,659,
2020/02/25 00:49:21,955.31,12.33,7.44,8.00,4.79,52.74,10.25,654,
2020/02/25 00:54:21,955.58,12.37,7.62,8.25,4.79,51.73,10.56,649,
2020/02/25 00:59:21,955.34,12.58,7.68,8.25,4.79,55.82,8.93,655,
2020/02/25 01:04:21,955.77,12.48,7.53,8.25,4.79,53.09,10.05,653,
2020/02/25 01:09:21,955.36,12.30,7.56,8.25,4.79,54.68,9.35,642,
2020/02/25 01:14:21,955.65,12.39,7.62,8.25,4.79,53.70,10.05,655,
2020/02/25 01:19:21,955.35,12.37,7.68,8.25,4.79,53.53,9.96,651,
2020/02/25 01:24:21,955.73,12.61,7.67,8.25,4.79,54.18,9.88,648,
2020/02/25 01:29:21,955.84,12.47,7.43,8.00,4.79,57.54,8.75,652,
2020/02/25 01:34:21,955.77,12.39,7.25,8.00,4.79,56.01,9.10,647,
2020/02/25 01:39:21,955.91,12.04,7.28,7.75,4.79,52.76,10.24,653,
2020/02/25 01:44:21,955.82,12.21,7.47,8.00,4.79,53.39,10.42,637,
2020/02/25 01:49:21,956.13,12.29,7.57,8.25,4.79,53.47,10.36,658,
2020/02/25 01:54:21,956.10,12.29,7.67,8.25,4.79,53.45,10.21,646,
2020/02/25 01:59:21,956.17,12.58,7.66,8.25,4.79,53.96,10.14,645,
2020/02/25 02:04:21,956.27,12.60,7.58,8.25,4.79,55.17,9.80,665,
2020/02/25 02:09:21,956.36,12.54,7.44,8.00,4.79,56.03,9.14,663,
2020/02/25 02:14:21,956.69,12.36,7.28,8.00,4.79,55.69,9.48,660,
2020/02/25 02:19:21,956.85,12.36,7.25,8.00,4.79,55.79,9.79,667,
2020/02/25 02:24:21,957.00,12.33,7.21,7.75,4.79,55.02,9.98,656,
2020/02/25 02:29:21,957.11,12.23,7.27,8.00,4.79,53.16,10.16,657,
2020/02/25 02:34:21,957.12,12.50,7.38,8.00,4.79,54.28,9.80,655,
2020/02/25 02:39:21,956.98,12.61,7.35,8.00,4.79,55.47,9.20,653,
2020/02/25 02:44:21,957.01,12.47,7.30,8.00,4.79,53.07,10.49,647,
2020/02/25 02:49:21,957.17,12.43,7.35,8.00,4.79,54.28,10.07,647,
2020/02/25 02:54:21,957.04,12.47,7.37,8.00,4.79,54.18,10.20,652,
2020/02/25 02:59:21,957.14,12.32,7.37,8.00,4.79,54.72,9.85,651,
2020/02/25 03:04:21,957.23,12.22,7.32,8.00,4.79,57.21,9.18,650,
2020/02/25 03:09:21,957.35,12.03,7.22,7.75,4.79,55.07,9.91,648,
2020/02/25 03:14:21,957.20,11.89,7.31,7.75,4.79,53.49,10.32,648,
2020/02/25 03:19:21,957.19,12.03,7.44,8.00,4.79,55.77,9.37,653,
2020/02/25 03:24:21,957.39,11.97,7.29,8.00,4.79,57.43,9.21,647,
2020/02/25 03:29:21,957.41,11.85,7.14,7.75,4.79,56.79,9.55,651,
2020/02/25 03:34:21,957.31,11.83,7.11,7.75,4.79,58.06,8.97,657,
2020/02/25 03:39:21,957.30,11.59,7.13,7.75,4.79,54.68,10.03,646,
2020/02/25 03:44:21,957.33,11.72,7.25,7.75,4.79,55.63,9.80,655,
2020/02/25 03:49:21,957.42,11.63,7.30,8.00,4.79,54.72,10.23,652,
2020/02/25 03:54:21,957.11,11.82,7.33,8.00,4.79,58.45,8.65,653,
2020/02/25 03:59:21,957.30,11.64,7.26,8.00,4.79,56.83,9.35,657,
2020/02/25 04:04:21,957.25,11.77,7.24,7.75,4.79,57.90,9.26,650,
2020/02/25 04:09:21,957.40,11.61,7.21,7.75,4.79,56.19,9.77,649,
2020/02/25 04:14:21,957.22,11.68,7.36,8.00,4.79,57.32,9.28,644,
2020/02/25 04:19:21,957.49,11.69,7.29,8.00,4.79,56.48,9.72,647,
2020/02/25 04:24:21,957.34,11.60,7.43,8.00,4.79,55.36,9.64,662,
2020/02/25 04:29:21,957.36,11.75,7.54,8.00,4.79,56.44,9.95,664,
2020/02/25 04:34:21,957.67,11.69,7.51,8.00,4.79,56.52,9.77,633,
2020/02/25 04:39:21,957.89,11.67,7.46,8.00,4.79,57.62,9.57,661,
2020/02/25 04:44:21,958.12,11.69,7.47,8.00,4.79,57.53,9.43,637,
2020/02/25 04:49:21,957.91,11.62,7.38,8.00,4.79,56.08,10.03,659,
2020/02/25 04:54:21,957.95,11.65,7.38,8.00,4.79,55.88,9.73,665,
2020/02/25 04:59:21,957.84,11.53,7.44,8.00,4.79,52.80,10.84,654,
2020/02/25 05:04:21,958.03,11.54,7.58,8.25,4.79,53.94,10.52,660,
2020/02/25 05:09:21,957.68,11.60,7.60,8.25,4.79,54.94,10.29,656,
2020/02/25 05:14:21,958.06,11.61,7.61,8.25,4.79,54.72,10.10,653,
2020/02/25 05:19:21,958.03,11.62,7.59,8.25,4.79,55.13,9.79,654,
2020/02/25 05:24:21,957.98,11.56,7.55,8.25,4.79,53.97,10.27,662,
2020/02/25 05:29:21,957.92,11.61,7.57,8.25,4.79,54.83,10.09,651,
2020/02/25 05:34:21,957.91,11.60,7.54,8.25,4.79,55.02,9.84,620,
2020/02/25 05:39:21,957.93,11.58,7.47,8.25,4.79,53.92,9.90,655,
2020/02/25 05:44:21,957.99,11.51,7.35,8.00,4.79,54.74,9.54,660,
2020/02/25 05:49:21,957.88,11.41,7.18,7.75,4.78,57.41,8.44,660,
2020/02/25 05:54:21,958.18,11.36,6.94,7.50,4.79,56.55,8.80,658,
2020/02/25 05:59:21,958.17,11.31,6.77,7.25,4.79,54.54,9.57,656,
2020/02/25 06:04:21,958.24,11.35,6.93,7.75,4.79,54.16,9.35,645,
2020/02/25 06:09:21,958.33,11.41,7.11,7.75,4.79,53.66,9.40,659,
2020/02/25 06:14:21,958.30,11.46,7.18,7.75,4.79,51.13,10.01,656,
2020/02/25 06:19:21,958.34,11.41,7.26,7.75,4.79,51.64,9.51,710,
2020/02/25 06:24:21,958.30,11.53,7.31,8.00,4.79,50.48,10.12,656,
2020/02/25 06:29:21,958.12,11.45,7.41,8.00,4.79,49.05,9.94,651,
2020/02/25 06:34:21,958.08,11.50,7.50,8.00,4.79,49.04,10.44,656,
2020/02/25 06:39:21,958.02,11.45,7.62,8.25,4.79,48.46,10.24,648,
2020/02/25 06:44:21,957.93,11.51,7.66,8.25,4.79,50.57,9.33,644,
2020/02/25 06:49:21,958.15,11.36,7.47,8.00,4.78,53.45,8.97,662,
2020/02/25 06:54:21,958.02,11.43,7.43,8.00,4.79,49.89,9.95,651,
2020/02/25 06:59:21,958.14,11.43,7.51,8.00,4.79,48.69,10.52,662,
2020/02/25 07:04:21,957.96,11.44,7.65,8.25,4.79,48.94,10.38,661,
2020/02/25 07:09:21,957.72,11.44,7.70,8.50,4.79,49.70,10.74,664,
2020/02/25 07:14:21,957.91,11.42,7.73,8.25,4.79,53.81,9.59,664,
2020/02/25 07:19:21,957.77,11.51,7.66,8.25,4.79,49.94,10.46,657,
2020/02/25 07:24:21,958.27,11.49,7.74,8.50,4.79,50.48,10.43,668,
2020/02/25 07:29:21,958.01,11.50,7.79,8.50,4.79,50.98,9.91,667,
2020/02/25 07:34:21,958.02,11.51,7.74,8.25,4.79,52.13,9.79,664,
2020/02/25 07:39:21,958.00,11.47,7.69,8.25,4.79,50.56,10.44,667,
2020/02/25 07:44:21,958.08,11.50,7.79,8.50,4.79,50.99,9.98,663,
2020/02/25 07:49:21,958.22,11.39,7.76,8.25,4.79,54.96,9.51,660,
2020/02/25 07:54:21,958.17,11.45,7.68,8.25,4.79,52.16,10.17,663,
2020/02/25 07:59:21,958.14,11.50,7.66,8.25,4.79,53.77,9.99,661,
2020/02/25 08:04:21,958.32,11.41,7.61,8.25,4.79,53.56,9.98,663,
2020/02/25 08:09:21,958.45,11.43,7.56,8.25,4.79,53.77,9.54,667,
2020/02/25 08:14:21,958.36,11.45,7.52,8.00,4.79,53.49,9.76,679,
2020/02/25 08:19:21,958.27,11.46,7.44,8.00,4.79,54.25,9.65,661,
2020/02/25 08:24:21,958.14,11.44,7.35,8.00,4.79,54.30,9.80,655,
2020/02/25 08:29:21,958.30,11.48,7.34,8.00,4.79,55.10,9.74,648,
2020/02/25 08:34:21,958.53,11.48,7.37,8.00,4.78,55.77,9.85,664,
2020/02/25 08:39:21,958.14,11.47,7.49,8.00,4.79,52.80,10.23,654,
2020/02/25 08:44:21,958.40,11.47,7.57,8.25,4.78,52.51,10.20,661,
2020/02/25 08:49:21,958.14,11.42,7.68,8.50,4.79,52.31,10.66,657,
2020/02/25 08:54:21,958.02,11.46,7.83,8.50,4.79,53.00,10.44,660,
2020/02/25 08:59:21,957.91,11.44,7.94,8.50,4.79,53.80,10.32,667,
2020/02/25 09:04:21,957.96,11.44,7.96,8.50,4.79,53.45,10.40,674,
2020/02/25 09:09:21,958.05,11.44,7.94,8.50,4.78,54.63,10.52,685,
2020/02/25 09:14:21,957.82,11.44,8.03,8.50,4.79,53.06,10.74,660,
2020/02/25 09:19:21,957.84,11.40,8.11,8.75,4.78,51.82,10.38,663,
2020/02/25 09:24:21,958.18,11.43,8.15,8.75,4.79,50.80,10.88,660,
2020/02/25 09:29:21,958.05,11.28,8.13,8.75,4.79,51.34,10.38,681,
2020/02/25 09:34:21,958.23,11.35,7.95,8.50,4.79,51.75,10.13,679,
2020/02/25 09:39:21,958.26,11.29,7.76,8.25,4.79,50.95,10.62,684,
2020/02/25 09:44:21,958.52,11.38,7.69,8.25,4.78,50.22,10.55,663,
2020/02/25 09:49:21,958.79,11.42,7.70,8.25,4.78,50.48,10.14,639,
2020/02/25 09:54:21,958.96,11.40,7.68,8.25,4.79,50.40,10.54,649,
2020/02/25 09:59:21,959.04,11.38,7.70,8.25,4.78,52.13,10.24,653,
2020/02/25 10:04:21,959.08,11.43,7.71,8.50,4.79,52.42,9.99,683,
2020/02/25 10:09:21,959.12,11.41,7.73,8.25,4.79,52.58,10.10,656,
2020/02/25 10:14:21,959.22,11.27,7.59,8.25,4.78,53.69,9.83,671,
2020/02/25 10:19:21,959.39,11.32,7.44,8.00,4.78,55.49,9.36,644,
2020/02/25 10:24:21,959.50,11.35,7.29,8.00,4.79,54.49,9.55,647,
2020/02/25 10:29:21,959.42,11.34,7.38,8.00,4.79,52.42,10.16,650,
2020/02/25 10:34:21,959.66,11.29,7.41,8.00,4.78,52.46,10.23,667,
2020/02/25 10:39:21,959.52,11.30,7.40,8.00,4.78,53.14,10.25,659,
2020/02/25 10:44:21,959.65,11.24,7.26,8.00,4.79,55.06,9.69,684,
2020/02/25 10:49:21,959.70,11.18,7.03,7.75,4.79,59.19,8.64,679,
2020/02/25 10:54:21,959.77,11.27,6.69,7.25,4.78,58.52,8.97,655,
2020/02/25 10:59:21,959.36,11.40,6.72,7.50,4.79,57.55,8.84,633,
2020/02/25 11:04:21,959.30,11.41,6.86,7.50,4.78,58.67,8.65,620,
2020/02/25 11:09:21,959.55,11.33,6.98,7.50,4.79,57.32,9.24,668,
2020/02/25 11:14:21,959.43,11.42,7.12,7.75,4.78,58.67,8.95,708,
2020/02/25 11:19:21,959.11,11.38,7.16,7.75,4.78,61.19,8.16,703,
2020/02/25 11:24:21,959.46,11.36,7.11,7.75,4.79,60.50,8.43,712,
2020/02/25 11:29:21,959.48,11.40,7.09,7.75,4.79,59.86,8.77,708,
2020/02/25 11:34:21,959.45,11.42,7.22,7.75,4.78,60.11,8.51,726,
2020/02/25 11:39:21,959.53,11.39,7.28,8.00,4.78,59.64,8.88,692,
2020/02/25 11:44:21,959.48,11.39,7.41,8.00,4.78,59.95,8.76,708,
2020/02/25 11:49:21,959.44,11.40,7.55,8.25,4.78,60.27,8.75,613,
2020/02/25 11:54:21,959.45,11.43,7.55,8.00,4.79,58.75,9.29,711,
2020/02/25 11:59:21,959.47,11.46,7.51,8.25,4.79,59.99,8.84,704,
2020/02/25 12:04:21,959.75,11.26,7.51,8.25,4.78,59.80,8.97,708,
2020/02/25 12:09:21,959.95,11.40,7.67,8.25,4.78,58.11,9.59,706,
2020/02/25 12:14:21,959.81,11.36,7.83,8.50,4.79,58.62,9.64,669,
2020/02/25 12:19:21,959.77,11.34,8.01,8.75,4.78,56.15,10.47,685,
2020/02/25 12:24:21,959.73,11.27,8.14,8.75,4.79,57.39,9.90,685,
2020/02/25 12:29:21,959.38,11.32,8.22,9.00,4.78,56.57,10.94,685,
2020/02/25 12:34:21,959.44,11.34,8.30,9.00,4.79,56.29,10.67,646,
2020/02/25 12:39:21,959.35,11.35,8.39,9.00,4.79,56.33,10.55,655,
2020/02/25 12:44:21,959.27,11.05,8.29,9.00,4.78,60.86,8.69,691,
2020/02/25 12:49:21,959.51,11.15,8.15,8.75,4.78,59.22,9.84,693,
2020/02/25 12:54:21,959.37,11.06,8.09,8.75,4.79,60.39,9.14,617,
2020/02/25 12:59:21,959.43,11.08,8.03,8.75,4.78,61.50,9.21,716,
2020/02/25 13:04:21,959.61,11.26,7.74,8.25,4.78,60.93,10.18,664,
2020/02/25 13:09:21,959.82,11.42,7.63,8.25,4.78,61.30,9.90,673,
2020/02/25 13:14:21,959.73,11.56,7.80,8.50,4.78,59.85,9.94,625,
2020/02/25 13:19:21,959.21,11.44,8.01,8.75,4.78,61.40,9.13,619,
2020/02/25 13:24:21,959.71,11.48,7.89,8.50,4.78,60.69,10.20,620,
2020/02/25 13:29:21,959.35,11.64,8.04,8.75,4.78,59.55,10.62,662,
2020/02/25 13:34:21,959.33,11.89,8.54,9.25,4.79,55.08,12.50,683,
2020/02/25 13:39:21,958.99,11.91,9.29,10.00,4.79,53.99,12.81,643,
2020/02/25 13:44:21,958.71,11.81,9.74,10.50,4.79,55.32,12.02,624,
2020/02/25 13:49:21,958.94,11.61,9.83,10.50,4.79,56.74,12.28,638,
2020/02/25 13:54:21,958.70,11.61,9.92,10.50,4.79,55.05,12.69,683,
2020/02/25 13:59:21,958.74,11.57,9.99,10.75,4.79,55.41,12.74,684,
2020/02/25 14:04:21,958.74,11.48,10.00,10.50,4.78,55.75,12.00,635,
2020/02/25 14:09:21,958.70,11.50,10.09,10.75,4.79,54.41,13.37,688,
2020/02/25 14:14:21,958.72,11.51,10.20,11.00,4.78,55.08,13.22,684,
2020/02/25 14:19:21,958.68,11.61,10.43,11.00,4.79,52.85,13.62,686,
2020/02/25 14:24:21,958.82,11.41,10.48,11.00,4.79,57.94,12.17,680,
2020/02/25 14:29:21,959.26,11.41,10.33,11.00,4.79,52.78,13.25,689,
2020/02/25 14:34:21,959.09,11.40,10.66,11.25,4.79,58.22,11.99,687,
2020/02/25 14:39:21,959.40,11.38,10.86,11.50,4.79,53.81,13.74,631,
2020/02/25 14:44:21,959.29,11.51,11.43,12.00,4.79,50.98,13.84,630,
2020/02/25 14:49:21,958.98,11.34,11.63,12.25,4.79,51.26,13.58,623,
2020/02/25 14:54:21,959.44,11.22,11.26,11.75,4.79,51.15,13.21,613,
2020/02/25 14:59:21,959.49,11.30,11.03,11.75,4.79,51.97,13.04,620,
2020/02/25 15:04:21,959.92,11.31,11.09,11.75,4.79,51.06,12.98,684,
2020/02/25 15:09:21,959.71,11.35,11.39,12.00,4.79,49.91,13.22,639,
2020/02/25 15:14:21,959.67,11.29,11.63,12.25,4.78,51.56,12.93,616,
2020/02/25 15:19:21,959.61,11.23,11.67,12.25,4.79,52.17,12.62,665,
2020/02/25 15:24:21,959.68,11.14,11.54,12.25,4.79,52.69,11.96,705,
2020/02/25 15:29:21,960.24,11.27,11.17,11.75,4.79,54.07,12.14,626,
2020/02/25 15:34:21,960.02,11.35,11.20,11.75,4.79,50.66,13.04,637,
2020/02/25 15:39:21,960.16,11.42,11.42,12.00,4.79,49.62,13.48,627,
2020/02/25 15:44:21,960.17,11.54,11.82,12.50,4.79,52.00,12.43,619,
2020/02/25 15:49:21,959.69,11.47,11.98,12.50,4.79,51.56,12.34,713,
2020/02/25 15:54:21,959.78,11.30,11.79,12.50,4.79,52.83,11.93,619,
2020/02/25 15:59:21,960.07,11.08,11.29,12.00,4.79,54.83,10.92,702,
2020/02/25 16:04:21,960.35,11.25,10.90,11.50,4.79,51.98,12.45,626,
2020/02/25 16:09:21,960.12,11.38,10.92,11.75,4.78,51.90,12.84,692,
2020/02/25 16:14:21,959.85,11.33,11.06,11.75,4.79,51.36,12.89,624,
2020/02/25 16:19:21,960.04,11.25,10.93,11.50,4.79,51.40,12.76,666,
2020/02/25 16:24:21,960.06,11.26,10.62,11.25,4.78,52.86,12.59,629,
2020/02/25 16:29:21,960.08,11.30,10.55,11.25,4.78,52.35,12.80,633,
2020/02/25 16:34:21,960.05,11.27,10.56,11.25,4.78,54.71,12.24,620,
2020/02/25 16:39:21,960.08,11.29,10.60,11.25,4.78,51.51,13.00,677,
2020/02/25 16:44:21,959.79,11.19,10.66,11.25,4.78,56.51,11.68,621,
2020/02/25 16:49:21,959.94,11.16,10.39,11.00,4.78,56.26,11.36,710,
2020/02/25 16:54:21,959.98,11.24,10.46,11.00,4.78,54.41,11.31,697,
2020/02/25 16:59:21,960.33,11.01,10.21,11.00,4.78,57.10,12.19,726,
2020/02/25 17:04:21,959.83,11.10,10.29,11.00,4.78,56.64,10.55,708,
2020/02/25 17:09:21,960.04,10.94,10.03,10.75,4.78,58.04,10.95,703,
2020/02/25 17:14:21,960.08,11.12,10.05,10.75,4.78,53.69,12.84,702,
2020/02/25 17:19:21,960.00,11.21,10.43,11.00,4.78,53.92,13.32,611,
2020/02/25 17:24:21,959.63,11.24,10.80,11.50,4.78,52.36,13.44,629,
2020/02/25 17:29:21,959.50,11.31,11.11,11.75,4.78,50.98,13.11,712,
2020/02/25 17:34:21,959.41,11.12,11.22,12.00,4.78,53.99,13.37,624,
2020/02/25 17:39:21,959.55,11.19,11.35,12.00,4.79,52.52,14.08,633,
2020/02/25 17:44:21,959.10,11.15,11.49,12.25,4.78,53.47,12.66,624,
2020/02/25 17:49:21,959.69,11.11,11.36,12.00,4.78,54.27,13.43,714,
2020/02/25 17:54:21,959.41,11.16,11.42,12.25,4.78,52.98,13.92,728,
2020/02/25 17:59:21,959.80,11.22,11.62,12.25,4.79,52.18,14.29,714,
2020/02/25 18:04:21,959.56,11.24,11.69,12.25,4.78,52.64,13.97,707,
2020/02/25 18:09:21,959.54,11.28,11.72,12.50,4.78,52.54,13.66,718,
2020/02/25 18:14:21,959.38,11.52,11.96,12.75,4.78,51.08,14.51,722,
2020/02/25 18:19:21,959.20,11.32,12.08,12.75,4.79,53.38,14.07,694,
2020/02/25 18:24:21,959.22,11.22,11.95,12.75,4.78,53.23,14.13,735,
2020/02/25 18:29:21,959.09,11.08,11.71,12.25,4.78,54.79,11.74,677,
2020/02/25 18:34:21,959.78,11.14,11.22,11.75,4.78,56.23,12.15,708,
2020/02/25 18:39:21,959.71,10.89,10.72,11.25,4.78,63.19,9.54,720,
2020/02/25 18:44:21,960.01,11.16,10.23,11.00,4.78,57.43,11.90,722,
2020/02/25 18:49:21,960.15,11.14,10.09,10.75,4.78,59.64,12.66,710,
2020/02/25 18:54:21,960.28,11.20,9.99,10.75,4.78,61.35,11.57,711,
2020/02/25 18:59:21,960.00,10.97,9.75,10.25,4.78,60.68,11.70,709,
2020/02/25 19:04:21,960.12,10.97,9.15,9.75,4.78,63.87,10.63,713,
2020/02/25 19:09:21,960.32,11.02,8.49,9.00,4.78,64.68,10.46,715,
2020/02/25 19:14:21,960.54,11.08,8.07,8.75,4.78,65.13,10.27,710,
2020/02/25 19:19:21,960.42,11.20,7.88,8.50,4.78,61.55,10.35,699,
2020/02/25 19:24:21,960.22,11.30,7.93,8.50,4.78,60.79,10.51,728,
2020/02/25 19:29:21,960.05,11.30,8.11,8.75,4.78,63.21,10.52,717,
2020/02/25 19:34:21,960.10,11.29,8.15,8.75,4.78,63.81,10.83,729,
2020/02/25 19:39:21,959.97,11.28,8.03,8.75,4.78,63.46,11.22,733,
2020/02/25 19:44:21,959.80,11.21,7.81,8.50,4.78,66.72,9.74,727,
2020/02/25 19:49:21,959.81,11.25,7.49,8.00,4.78,67.13,9.54,727,
2020/02/25 19:54:21,959.64,11.41,7.55,8.25,4.78,61.43,12.04,751,
2020/02/25 19:59:21,960.12,11.38,7.95,8.50,4.78,62.95,12.19,737,
2020/02/25 20:04:21,959.57,11.29,8.26,8.75,4.78,63.28,10.74,744,
2020/02/25 20:09:21,959.63,11.22,8.15,8.75,4.78,63.21,11.24,733,
2020/02/25 20:14:21,959.68,11.22,8.05,8.75,4.78,65.48,10.66,728,
2020/02/25 20:19:21,959.53,11.29,8.00,8.50,4.78,64.34,11.13,748,
2020/02/25 20:24:21,959.98,11.30,7.87,8.50,4.78,67.61,11.14,744,
2020/02/25 20:29:21,959.64,11.19,7.67,8.25,4.78,70.90,9.65,740,
2020/02/25 20:34:21,959.52,11.27,7.42,8.00,4.78,68.34,10.16,743,
2020/02/25 20:39:21,959.42,11.28,7.31,8.00,4.78,67.07,10.67,730,
2020/02/25 20:44:21,959.61,11.37,7.35,8.00,4.78,63.21,11.79,739,
2020/02/25 20:49:21,959.30,11.34,7.55,8.25,4.77,64.77,11.17,743,
2020/02/25 20:54:21,959.26,11.52,7.64,8.25,4.78,66.18,10.95,737,
2020/02/25 20:59:21,958.75,11.64,7.73,8.25,4.78,63.35,10.32,746,
2020/02/25 21:04:21,959.36,11.66,7.59,8.25,4.78,67.27,10.96,744,
2020/02/25 21:09:21,959.69,11.77,7.60,8.25,4.78,67.40,11.44,739,
2020/02/25 21:14:21,959.49,11.89,7.76,8.50,4.78,64.76,11.11,743,
2020/02/25 21:19:21,959.22,11.83,7.75,8.25,4.78,65.20,11.79,726,
2020/02/25 21:24:21,959.00,11.96,7.91,8.50,4.78,62.39,12.04,744,
2020/02/25 21:29:21,958.56,12.11,8.08,8.75,4.77,63.49,11.85,711,
2020/02/25 21:34:21,958.70,12.18,8.17,8.75,4.78,63.67,11.80,742,
2020/02/25 21:39:21,958.76,12.29,8.25,9.00,4.78,61.72,13.45,743,
2020/02/25 21:44:21,958.42,12.09,8.38,9.00,4.77,63.85,11.58,742,
2020/02/25 21:49:21,958.70,12.11,8.22,8.75,4.78,71.50,10.31,746,
2020/02/25 21:54:21,958.67,12.18,8.07,8.75,4.78,70.89,11.73,744,
2020/02/25 21:59:21,958.56,12.37,8.17,8.75,4.78,62.51,11.36,745,
2020/02/25 22:04:21,958.28,12.30,8.22,8.75,4.78,59.48,13.92,750,
2020/02/25 22:09:21,958.51,12.51,8.43,9.00,4.78,61.57,12.22,734,
2020/02/25 22:14:21,958.37,12.30,8.29,9.00,4.77,66.07,10.92,739,
2020/02/25 22:19:21,958.56,12.31,8.08,8.75,4.78,65.36,11.06,734,
2020/02/25 22:24:21,958.48,12.29,7.77,8.50,4.78,67.61,10.01,730,
2020/02/25 22:29:21,958.69,12.28,7.42,8.00,4.78,63.84,11.68,733,
2020/02/25 22:34:21,958.68,12.34,7.69,8.25,4.78,58.13,13.82,708,
2020/02/25 22:39:21,958.21,12.43,7.99,8.75,4.78,65.89,9.95,733,
2020/02/25 22:44:21,958.81,12.33,7.60,8.25,4.78,66.19,11.04,732,
2020/02/25 22:49:21,958.73,12.35,7.64,8.25,4.78,64.81,12.22,735,
2020/02/25 22:54:21,958.61,12.82,7.88,8.50,4.78,63.07,12.47,724,
2020/02/25 22:59:21,958.36,12.54,7.76,8.50,4.78,70.57,10.16,721,
2020/02/25 23:04:21,958.56,12.54,7.44,8.00,4.78,68.59,9.99,739,
2020/02/25 23:09:21,958.80,12.52,7.14,7.75,4.78,67.83,10.52,739,
2020/02/25 23:14:21,958.55,12.79,7.18,7.75,4.78,65.81,11.79,733,
2020/02/25 23:19:21,958.79,12.64,7.33,8.00,4.77,67.94,11.46,731,
2020/02/25 23:24:21,958.92,12.64,7.25,8.00,4.78,65.81,11.59,757,
2020/02/25 23:29:21,958.86,12.56,7.00,7.75,4.77,70.84,8.97,723,
2020/02/25 23:34:21,959.15,12.65,6.69,7.25,4.77,69.59,9.96,720,
2020/02/25 23:39:21,958.94,12.68,6.66,7.25,4.77,68.90,9.79,751,
2020/02/25 23:44:21,959.00,12.68,6.55,7.00,4.78,71.72,9.72,726,
2020/02/25 23:49:21,958.93,12.72,6.45,7.00,4.77,73.03,9.02,739,
2020/02/25 23:54:21,959.10,12.68,6.28,6.75,4.77,76.11,9.77,902,
